Logging started at 20250428-1526
NVIDIA RTX A6000
Process ID: 1918360
Env: StickInsect-v4, experts/StickInsect_states.pt, experts/StickInsect_actions.pt, Seed: 0
Rollout length: 3000
Num steps: 2000000, Eval interval: 10000
Gamma: 0.995, Mix buffer: 1, Batch size: 64
lr_actor: 0.0001, lr_critic: 0.0001, lr_disc: 0.0001
Units Actor: (64, 64), Units Critic: (64, 64)
Units Disc R: (100, 100), Units Disc V: (100, 100)
Epoch ppo: 50, Epoch disc: 10
Clip Epsc: 0.2, Lambda: 0.97, Coef Ent: 0.01, Max Grad Norm: 10.0
Load data states: (5208, 47), actions: (5208, 18)
Expert data states: (5207, 47), actions: (5207, 18)
Expert buffer size: 5207
Initial state shape: (47,)
Num steps: 10000    Return: 360.7   Time: 0:00:28
Num steps: 240000   Return: -4281.8   Time: 0:10:36
Num steps: 250000   Return: -4191.5   Time: 0:11:03
Num steps: 260000   Return: -4132.2   Time: 0:11:29
Num steps: 270000   Return: -2930.9   Time: 0:11:56
Num steps: 280000   Return: -2420.6   Time: 0:12:23
Num steps: 290000   Return: -2725.4   Time: 0:12:49
Num steps: 300000   Return: -3367.0   Time: 0:13:16
Num steps: 310000   Return: -3075.0   Time: 0:13:42
Num steps: 320000   Return: -1562.5   Time: 0:14:04
Num steps: 330000   Return: -2281.8   Time: 0:14:29
Num steps: 340000   Return: -3532.2   Time: 0:14:55
Num steps: 350000   Return: -3504.8   Time: 0:15:21
Num steps: 360000   Return: -3934.7   Time: 0:15:48
Num steps: 370000   Return: -2948.3   Time: 0:16:12
Num steps: 380000   Return: -2786.3   Time: 0:16:38
Num steps: 390000   Return: -2020.7   Time: 0:17:05
Num steps: 400000   Return: -2499.5   Time: 0:17:31
Num steps: 410000   Return: -2363.0   Time: 0:17:56
Num steps: 420000   Return: -4237.0   Time: 0:18:22
Num steps: 430000   Return: -3722.5   Time: 0:18:48
Num steps: 440000   Return: -4311.4   Time: 0:19:14
Num steps: 450000   Return: -6281.8   Time: 0:19:41
Num steps: 460000   Return: -6288.3   Time: 0:20:07
Num steps: 470000   Return: -5978.4   Time: 0:20:32
Num steps: 480000   Return: -7569.8   Time: 0:20:59
Num steps: 490000   Return: -9697.9   Time: 0:21:25
Num steps: 500000   Return: -10857.7   Time: 0:21:50
Num steps: 510000   Return: -10280.2   Time: 0:22:16
Num steps: 520000   Return: -9480.7   Time: 0:22:42
Num steps: 530000   Return: -8824.3   Time: 0:23:06
Num steps: 540000   Return: -12418.8   Time: 0:23:32
Num steps: 550000   Return: -14078.8   Time: 0:23:57
Num steps: 560000   Return: -14175.8   Time: 0:24:23
Num steps: 570000   Return: -14711.0   Time: 0:25:22
Num steps: 580000   Return: -15907.1   Time: 0:25:53
Num steps: 590000   Return: -15395.3   Time: 0:26:22
Num steps: 600000   Return: -16464.2   Time: 0:26:50
Num steps: 610000   Return: -14262.0   Time: 0:27:16
Num steps: 620000   Return: -16344.5   Time: 0:27:42
Num steps: 630000   Return: -16343.5   Time: 0:28:10
Num steps: 640000   Return: -16848.1   Time: 0:28:36
Num steps: 650000   Return: -16635.0   Time: 0:29:03
Num steps: 660000   Return: -18855.3   Time: 0:29:31
Num steps: 670000   Return: -3015.0   Time: 0:29:49
Num steps: 680000   Return: -2346.1   Time: 0:30:08
Num steps: 690000   Return: -5511.0   Time: 0:30:28
Num steps: 700000   Return: -1613.8   Time: 0:30:47
Num steps: 710000   Return: -717.0   Time: 0:31:05
Num steps: 720000   Return: -1422.4   Time: 0:31:24
Num steps: 730000   Return: -1507.9   Time: 0:31:42
Num steps: 740000   Return: -1893.0   Time: 0:32:02
Num steps: 750000   Return: -5411.3   Time: 0:32:22
Num steps: 760000   Return: -7141.0   Time: 0:32:42
Num steps: 770000   Return: -27463.5   Time: 0:33:09
Num steps: 780000   Return: -27988.9   Time: 0:33:38
Num steps: 790000   Return: -27389.9   Time: 0:34:04
Num steps: 800000   Return: -28789.9   Time: 0:34:32
Num steps: 810000   Return: -8991.3   Time: 0:34:53
Num steps: 820000   Return: -23535.8   Time: 0:35:18
Num steps: 830000   Return: -27900.0   Time: 0:35:45
Num steps: 840000   Return: -28516.1   Time: 0:36:11
Num steps: 850000   Return: -29185.1   Time: 0:36:39
Num steps: 860000   Return: -28550.1   Time: 0:37:05
Num steps: 870000   Return: -29381.5   Time: 0:37:32
Num steps: 880000   Return: -28967.6   Time: 0:37:59
Num steps: 890000   Return: -29921.2   Time: 0:38:26
Num steps: 900000   Return: -30367.7   Time: 0:38:54
Num steps: 910000   Return: -28954.9   Time: 0:39:20
Num steps: 920000   Return: -28789.7   Time: 0:39:47
Num steps: 930000   Return: -28234.5   Time: 0:40:13
Num steps: 940000   Return: -27224.6   Time: 0:40:40
Num steps: 950000   Return: -26755.5   Time: 0:41:07
Num steps: 960000   Return: -25160.5   Time: 0:41:33
Num steps: 970000   Return: -24708.6   Time: 0:42:02
Num steps: 980000   Return: -27395.3   Time: 0:42:28
Num steps: 990000   Return: -26444.7   Time: 0:42:55
Num steps: 1000000   Return: -25172.0   Time: 0:43:23
Num steps: 1010000   Return: -26131.6   Time: 0:43:49
Num steps: 1020000   Return: -26939.9   Time: 0:44:16
Num steps: 1030000   Return: -27522.1   Time: 0:44:44
Num steps: 1040000   Return: -27293.7   Time: 0:45:10
Num steps: 1050000   Return: -27311.9   Time: 0:45:37
Num steps: 1060000   Return: -25537.0   Time: 0:46:04
Num steps: 1070000   Return: -24617.6   Time: 0:46:32
Num steps: 1080000   Return: -26305.0   Time: 0:47:00
Num steps: 1090000   Return: -25454.1   Time: 0:47:27
Num steps: 1100000   Return: -23152.3   Time: 0:47:54
Num steps: 1110000   Return: -25281.6   Time: 0:48:22
Num steps: 1120000   Return: -25491.5   Time: 0:48:48
Num steps: 1130000   Return: -23787.3   Time: 0:49:15
Num steps: 1140000   Return: -25666.3   Time: 0:49:42
Num steps: 1150000   Return: -24861.3   Time: 0:50:08
Num steps: 1160000   Return: -26088.9   Time: 0:50:35
Num steps: 1170000   Return: -29725.9   Time: 0:51:05
Num steps: 1180000   Return: -30425.4   Time: 0:51:31
Num steps: 1190000   Return: -31774.7   Time: 0:51:59
Num steps: 1200000   Return: -31050.5   Time: 0:52:26
Num steps: 1210000   Return: -29739.4   Time: 0:52:51
Num steps: 1220000   Return: -28668.4   Time: 0:53:18
Num steps: 1230000   Return: -29636.3   Time: 0:53:45
Num steps: 1240000   Return: -29815.2   Time: 0:54:12
Num steps: 1250000   Return: -29075.2   Time: 0:54:39
Num steps: 1260000   Return: -28735.4   Time: 0:55:06
Num steps: 1270000   Return: -29488.0   Time: 0:55:34
Num steps: 1280000   Return: -29285.1   Time: 0:56:00
Num steps: 1290000   Return: -29106.5   Time: 0:56:26
Num steps: 1300000   Return: -28282.6   Time: 0:56:53
Num steps: 1310000   Return: -23817.4   Time: 0:57:17
Num steps: 1320000   Return: -29522.6   Time: 0:57:44
Num steps: 1330000   Return: -27705.4   Time: 0:58:10
Num steps: 1340000   Return: -24916.7   Time: 0:58:37
Num steps: 1350000   Return: -25149.2   Time: 0:59:03
Num steps: 1360000   Return: -24954.8   Time: 0:59:29
Num steps: 1370000   Return: -23754.1   Time: 0:59:56
Num steps: 1380000   Return: -24296.0   Time: 1:00:23
Num steps: 1390000   Return: -25285.5   Time: 1:00:49
Num steps: 1400000   Return: -25584.2   Time: 1:01:15
Num steps: 1410000   Return: -25750.5   Time: 1:01:42
Num steps: 1420000   Return: -26134.3   Time: 1:02:08
Num steps: 1430000   Return: -26458.7   Time: 1:02:35
Num steps: 1440000   Return: -21671.5   Time: 1:03:07
Num steps: 1450000   Return: -26969.4   Time: 1:03:53
Num steps: 1460000   Return: -26882.2   Time: 1:04:20
Num steps: 1470000   Return: -21372.7   Time: 1:04:45
Num steps: 1480000   Return: -28353.1   Time: 1:05:11
Num steps: 1490000   Return: -29195.0   Time: 1:05:40
Num steps: 1500000   Return: -28579.8   Time: 1:06:07
Num steps: 1510000   Return: -23044.9   Time: 1:06:32
Num steps: 1520000   Return: -30209.0   Time: 1:06:59
Num steps: 1530000   Return: -24593.5   Time: 1:07:24
Num steps: 1540000   Return: -30168.2   Time: 1:07:51
Num steps: 1550000   Return: -32692.9   Time: 1:08:18
Num steps: 1560000   Return: -19436.7   Time: 1:08:41
Num steps: 1570000   Return: -26877.8   Time: 1:09:07
Num steps: 1580000   Return: -35004.3   Time: 1:09:34
Num steps: 1590000   Return: -34800.4   Time: 1:10:25
Num steps: 1600000   Return: -34920.6   Time: 1:10:56
Num steps: 1610000   Return: -37747.3   Time: 1:11:22
Num steps: 1620000   Return: -38452.5   Time: 1:11:52
Num steps: 1630000   Return: -39130.2   Time: 1:12:20
Num steps: 1640000   Return: -40714.8   Time: 1:12:46
Num steps: 1650000   Return: -41380.0   Time: 1:13:15
Num steps: 1660000   Return: -39731.8   Time: 1:13:42
Num steps: 1670000   Return: -40486.1   Time: 1:14:09
Num steps: 1680000   Return: -39857.3   Time: 1:14:34
Num steps: 1690000   Return: -39608.8   Time: 1:15:01
Num steps: 1700000   Return: -41307.3   Time: 1:15:27
Num steps: 1710000   Return: -42148.2   Time: 1:15:56
Num steps: 1720000   Return: -41605.3   Time: 1:16:25
Num steps: 1730000   Return: -41428.4   Time: 1:16:52
Num steps: 1740000   Return: -40103.5   Time: 1:17:19
Num steps: 1750000   Return: -39891.0   Time: 1:17:46
Num steps: 1760000   Return: -40709.5   Time: 1:18:13
Num steps: 1770000   Return: -30932.5   Time: 1:18:41
Num steps: 1780000   Return: -36500.8   Time: 1:19:10
Num steps: 1790000   Return: -36952.3   Time: 1:19:39
Num steps: 1800000   Return: -36796.0   Time: 1:20:06
Num steps: 1810000   Return: -36252.5   Time: 1:20:33
Num steps: 1820000   Return: -35306.5   Time: 1:21:02
Num steps: 1830000   Return: -33216.6   Time: 1:21:31
Num steps: 1840000   Return: -34835.1   Time: 1:21:58
Num steps: 1850000   Return: -35254.8   Time: 1:22:25
Num steps: 1860000   Return: -35146.6   Time: 1:22:52
Num steps: 1870000   Return: -34682.4   Time: 1:23:19
Num steps: 1880000   Return: -33921.6   Time: 1:23:46
Num steps: 1890000   Return: -34806.4   Time: 1:24:13
Num steps: 1900000   Return: -33251.4   Time: 1:24:42
Num steps: 1910000   Return: -26470.0   Time: 1:25:08
Num steps: 1920000   Return: -32211.3   Time: 1:25:36
Num steps: 1930000   Return: -30836.0   Time: 1:26:02
Num steps: 1940000   Return: -31039.9   Time: 1:26:29
Num steps: 1950000   Return: -25034.2   Time: 1:26:54
Num steps: 1960000   Return: -30633.4   Time: 1:27:25
Num steps: 1970000   Return: -32382.6   Time: 1:27:52
Num steps: 1980000   Return: -32260.1   Time: 1:28:18
Num steps: 1990000   Return: -33013.7   Time: 1:28:45
Num steps: 2000000   Return: -32541.7   Time: 1:29:11
Models saved to logs/StickInsect-v4/airl/20250428-1526/model
