LF_sup,LM_sup,LH_sup,RF_sup,RM_sup,RH_sup,LF_CTr,LM_CTr,LH_CTr,RF_CTr,RM_CTr,RH_CTr,LF_ThC,LM_ThC,LH_ThC,RF_ThC,RM_ThC,RH_ThC,LF_FTi,LM_FTi,LH_FTi,RF_FTi,RM_FTi,RH_FTi
25.007872859254537,-9.429574119422792,-14.163660638509217,-2.7615440201736368,-4.968115575307384,-24.803984300412672,10.354782326193588,17.671171430174958,67.07098916372773,-4.143258535641647,19.287773005675906,38.928201494260016,66.34117288090897,-20.539671479035864,-42.19082231530824,71.17473570913752,12.46894382799815,-64.78817663399042,92.20011945248505,39.6043251379753,71.07356940944746,143.74380386906233,55.40151892458131,106.75901544651292
22.678183370143984,-8.688465382822447,-5.824975063309646,1.1039642901107163,-5.148186822131225,-27.100962934106366,12.995680850084726,13.274967969134444,57.94511331962822,-2.961908056794798,19.847772213539955,18.2997531497482,64.15952382054064,-12.175258964159617,-23.163440536370633,74.29142103197437,12.798685002007593,-76.95162072858213,89.9421255328432,45.78347346471875,40.94443204297848,135.52572542144023,51.98947204181209,136.38766119610943
21.411838487670288,-13.354416238019464,-3.140195835872081,3.7203385840456136,-8.809923396674117,-26.770258139572057,15.667517619879533,12.471330362709097,50.22109710289398,1.6308034975717893,20.732069567292697,15.664126852180189,64.2520775531133,-19.51564922781674,-17.730883543725785,72.63065244642723,6.627718166090078,-77.97681042538993,84.5616708395163,48.952582802272396,30.63625715232108,124.45676294541413,50.21069472737486,145.7508791089532
20.88328205936959,-18.861190914855563,-4.566960347471353,5.505669188729406,-14.302182764377648,-24.162160716278358,18.46101573450234,14.589170483275295,44.1533590423808,8.228459761606302,21.755570274964175,24.475035487750326,65.57633057023176,-32.28370971633909,-21.73329592965138,68.0018921388042,-3.2278888304260924,-70.2513419510821,77.14691579944623,52.06526959468172,33.35579535652734,111.97822398132955,50.34225643029259,138.2290871072995
20.78404212637014,-18.60711372835167,-9.012969637489274,7.105915103708854,-19.416711740171298,-18.891026185550587,21.88382386435112,21.940142038090947,40.15456616029649,15.462646449182614,22.757486674930366,36.69886746320957,67.42423495865225,-36.29252075233995,-31.575318207433234,62.14031664547389,-13.02861220253098,-54.84270966176039,68.71806494150461,59.01236304152789,41.532403724915504,99.79467491150213,53.25145416900938,115.30514305598922
20.703489564492944,-9.05010428538388,-13.606862573547776,8.471325091409167,-23.26993690047704,-12.499348451169327,25.26210289313645,24.341069679224947,39.00566464743891,21.223592470962316,23.558311731955914,47.669278204644904,67.71645539996831,-22.78121578635204,-40.57364163441928,57.53279012428103,-21.20194418193899,-36.51418769777419,60.277027942254755,75.83656935802715,46.84738014375656,88.94633441877757,58.56553699890081,83.27462897293492
20.048977482234747,5.471557905136507,-17.039878659186016,9.970744661990157,-25.85476595624427,-8.114569028391852,27.896657288747033,20.575283062316263,38.07153253243329,25.79724782895058,23.60629950374734,53.41188752643309,64.74709747189218,0.7989801709570247,-46.82940171298831,55.4663179774865,-27.827100151531535,-23.273687213091844,53.97645916248878,95.20182306288943,52.19666238983335,80.07218055313513,63.95539615122106,53.58893079112587
18.58394250681071,19.86483517552128,-19.03585418350029,12.05181463116821,-27.137531873036167,-6.9749064896614055,29.395273570107424,12.475753313489042,36.03694272140156,28.777715742255747,21.724964234629095,49.73214080469641,60.45856251324472,25.130015473859633,-50.52169975219813,54.86672561648189,-32.98106492748045,-19.497165899084667,50.66663656557344,108.77681167455381,57.94796150754652,73.70046691395059,68.41438050617106,39.532958266212646
16.50956503972814,28.882740697638773,-20.1688674978759,13.32126971247108,-28.712311231709506,-8.623943446933554,27.394590115971074,2.412559902280214,33.521744743216914,29.29641901534875,19.456494847241064,44.0308923495582,54.43287797377185,39.84905889225024,-52.61670221894347,54.26849581676465,-40.31362512812262,-23.78882542204896,45.97380493972011,113.26889556832313,63.54767256492512,69.04239738719042,68.7486312133205,40.218409601153034
14.893276205318827,29.287357727883826,-20.385037880963964,13.309131352351482,-27.88637463277309,-11.292762765368066,29.25915118266645,-2.831871094918492,31.089663191692118,28.30488365039245,22.702102253555115,41.0320991871694,46.46479107790866,38.97880466988555,-53.18600653073862,54.805899872959706,-41.09733798075841,-29.447166282301005,43.59415940193991,105.5698826017167,69.52828596942652,65.46556629988824,75.3134522680521,44.75149125758755
14.159394642038754,26.549727920468722,-20.87845246334623,12.329320996359547,-22.398436499517974,-13.983037978299905,39.471451087212934,1.5980492082748516,29.09691105304334,26.63545405342448,22.42410701860089,39.849247377790725,45.87427298869305,33.12542380471109,-54.50019043634928,53.88325640855984,-25.34763968707575,-34.99418594680106,59.86231593623327,91.59897785749344,75.82404557516718,62.05206250680289,96.40317790169885,48.63128527251091
