Logging started at 20250526-1132
scale: [3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927]
mid: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
scale: [3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927]
mid: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
NVIDIA RTX A6000
Process ID: 1173957
[BC Init] Loaded actor weights from weights/bc_sac_pretrained_actor.pth
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: -7388.3   Time: 0:00:07
Num steps: 300000   Return: -163.5   Time: 0:53:46
Num steps: 310000   Return: -218.3   Time: 0:55:31
Num steps: 320000   Return: -31.0   Time: 0:57:14
Num steps: 330000   Return: -562.1   Time: 0:58:57
Num steps: 340000   Return: -147.5   Time: 1:00:35
Num steps: 350000   Return: -53.8   Time: 1:02:20
Num steps: 360000   Return: 155.0   Time: 1:04:03
Num steps: 370000   Return: -197.7   Time: 1:05:47
Num steps: 380000   Return: -169.2   Time: 1:07:32
Num steps: 390000   Return: -85.4   Time: 1:09:17
Num steps: 400000   Return: 190.4   Time: 1:11:02
Num steps: 410000   Return: 48.4    Time: 1:12:44
Num steps: 420000   Return: 44.1    Time: 1:14:26
Num steps: 430000   Return: -116.2   Time: 1:16:11
Num steps: 440000   Return: -44.3   Time: 1:17:57
Num steps: 450000   Return: 113.4   Time: 1:19:43
Num steps: 460000   Return: 45.0    Time: 1:21:25
Num steps: 470000   Return: -178.1   Time: 1:23:10
Num steps: 480000   Return: -13.5   Time: 1:24:58
Num steps: 490000   Return: 233.5   Time: 1:26:47
Num steps: 500000   Return: 53.8    Time: 1:28:33
Num steps: 510000   Return: 52.0    Time: 1:30:19
Num steps: 520000   Return: -284.0   Time: 1:32:04
Num steps: 530000   Return: 233.3   Time: 1:33:49
Num steps: 540000   Return: -43.6   Time: 1:35:34
Num steps: 550000   Return: 164.7   Time: 1:37:18
Num steps: 560000   Return: -383.1   Time: 1:38:59
Num steps: 570000   Return: -111.4   Time: 1:40:43
Num steps: 580000   Return: 96.2    Time: 1:42:29
Num steps: 590000   Return: 129.4   Time: 1:44:12
Num steps: 600000   Return: 378.2   Time: 1:45:57
Num steps: 610000   Return: -53.4   Time: 1:47:43
Num steps: 620000   Return: -149.0   Time: 1:49:30
Num steps: 630000   Return: 387.7   Time: 1:51:15
Num steps: 640000   Return: 88.6    Time: 1:53:02
Num steps: 650000   Return: 259.2   Time: 1:54:43
Num steps: 660000   Return: 19.1    Time: 1:56:29
Num steps: 670000   Return: 269.9   Time: 1:58:11
Num steps: 680000   Return: 264.1   Time: 1:59:55
Num steps: 690000   Return: 122.3   Time: 2:01:42
Num steps: 700000   Return: 384.3   Time: 2:03:26
Num steps: 710000   Return: 144.7   Time: 2:05:11
Num steps: 720000   Return: 106.1   Time: 2:06:54
Num steps: 730000   Return: -143.0   Time: 2:08:41
Num steps: 740000   Return: 630.3   Time: 2:10:27
Num steps: 750000   Return: 144.9   Time: 2:12:12
Num steps: 760000   Return: -107.9   Time: 2:14:02
Num steps: 770000   Return: 738.2   Time: 2:15:47
Num steps: 780000   Return: 672.4   Time: 2:17:30
Num steps: 790000   Return: 51.1    Time: 2:19:17
Num steps: 800000   Return: -520.7   Time: 2:20:59
Num steps: 810000   Return: 510.9   Time: 2:22:43
Num steps: 820000   Return: 516.2   Time: 2:24:29
Num steps: 830000   Return: 444.9   Time: 2:26:15
Num steps: 840000   Return: 247.7   Time: 2:27:59
Num steps: 850000   Return: 514.1   Time: 2:29:45
Num steps: 860000   Return: 37.7    Time: 2:31:27
Num steps: 870000   Return: 27.2    Time: 2:33:10
Num steps: 880000   Return: 435.4   Time: 2:34:53
Num steps: 890000   Return: 957.3   Time: 2:36:38
Num steps: 900000   Return: 725.4   Time: 2:38:25
Num steps: 910000   Return: -406.9   Time: 2:40:09
Num steps: 920000   Return: 312.6   Time: 2:41:51
Num steps: 930000   Return: 999.6   Time: 2:43:36
Num steps: 940000   Return: 481.5   Time: 2:45:19
Num steps: 950000   Return: 509.7   Time: 2:47:02
Num steps: 960000   Return: -250.3   Time: 2:48:42
Num steps: 970000   Return: 47.7    Time: 2:50:25
Num steps: 980000   Return: 277.1   Time: 2:52:11
Num steps: 990000   Return: 141.8   Time: 2:53:55
Num steps: 1000000   Return: 464.4   Time: 2:55:36
Num steps: 1010000   Return: 429.4   Time: 2:57:20
Num steps: 1020000   Return: 826.5   Time: 2:59:04
Num steps: 1030000   Return: 3417.3   Time: 3:00:50
Num steps: 1040000   Return: 66.9    Time: 3:02:32
Num steps: 1050000   Return: -43.6   Time: 3:04:15
Num steps: 1060000   Return: 356.8   Time: 3:06:00
Num steps: 1070000   Return: 271.6   Time: 3:07:43
Num steps: 1080000   Return: 207.9   Time: 3:09:24
Num steps: 1090000   Return: 1900.3   Time: 3:11:08
Num steps: 1100000   Return: 432.1   Time: 3:12:51
Num steps: 1110000   Return: -588.7   Time: 3:14:36
Num steps: 1120000   Return: 920.2   Time: 3:16:21
Num steps: 1130000   Return: 2117.1   Time: 3:18:05
Num steps: 1140000   Return: 1503.6   Time: 3:19:50
Num steps: 1150000   Return: 1855.8   Time: 3:21:33
Num steps: 1160000   Return: 626.1   Time: 3:23:18
Num steps: 1170000   Return: 1985.3   Time: 3:25:03
Num steps: 1180000   Return: 5949.5   Time: 3:26:45
Num steps: 1190000   Return: 2487.7   Time: 3:28:29
Num steps: 1200000   Return: 7431.9   Time: 3:30:19
Num steps: 1210000   Return: 4734.7   Time: 3:32:04
Num steps: 1220000   Return: 1429.5   Time: 3:33:49
Num steps: 1230000   Return: 2524.6   Time: 3:35:32
Num steps: 1240000   Return: 3589.0   Time: 3:37:17
Num steps: 1250000   Return: 2336.0   Time: 3:39:02
Num steps: 1260000   Return: 449.3   Time: 3:40:43
Num steps: 1270000   Return: 2400.1   Time: 3:42:27
Num steps: 1280000   Return: -8631.8   Time: 3:44:11
Num steps: 1290000   Return: 4663.3   Time: 3:45:55
Num steps: 1300000   Return: 1530.8   Time: 3:47:39
Num steps: 1310000   Return: 2540.1   Time: 3:49:25
Num steps: 1320000   Return: 5209.4   Time: 3:51:11
Num steps: 1330000   Return: 5044.3   Time: 3:52:54
Num steps: 1340000   Return: 529.4   Time: 3:54:36
Num steps: 1350000   Return: -1361.3   Time: 3:56:21
Num steps: 1360000   Return: 6220.1   Time: 3:58:05
Num steps: 1370000   Return: 2673.7   Time: 3:59:50
Num steps: 1380000   Return: 5255.6   Time: 4:01:35
Num steps: 1390000   Return: 1223.0   Time: 4:03:18
Num steps: 1400000   Return: 3409.4   Time: 4:05:02
Num steps: 1410000   Return: 7399.0   Time: 4:06:46
Num steps: 1420000   Return: 4760.1   Time: 4:08:31
Num steps: 1430000   Return: 11293.3   Time: 4:10:14
Num steps: 1440000   Return: 6899.0   Time: 4:12:00
Num steps: 1450000   Return: 8260.6   Time: 4:13:48
Num steps: 1460000   Return: 8483.2   Time: 4:15:36
Num steps: 1470000   Return: 9679.3   Time: 4:17:24
Num steps: 1480000   Return: 23828.7   Time: 4:19:10
Num steps: 1490000   Return: 17275.9   Time: 4:20:52
Num steps: 1500000   Return: -4784.1   Time: 4:22:41
Num steps: 1510000   Return: 17245.6   Time: 4:24:25
Num steps: 1520000   Return: 14784.8   Time: 4:26:07
Num steps: 1530000   Return: 6128.9   Time: 4:27:55
Num steps: 1540000   Return: -80981.1   Time: 4:29:42
Num steps: 1550000   Return: -105128.9   Time: 4:31:27
Num steps: 1560000   Return: -105951.7   Time: 4:33:13
Num steps: 1570000   Return: -2069.9   Time: 4:34:56
Num steps: 1580000   Return: -54042.0   Time: 4:36:44
Num steps: 1590000   Return: -2176.5   Time: 4:38:29
Num steps: 1600000   Return: -1422.1   Time: 4:40:12
Num steps: 1610000   Return: -107015.6   Time: 4:42:01
Num steps: 1620000   Return: -2414.3   Time: 4:43:45
Num steps: 1630000   Return: -1554.4   Time: 4:45:34
Num steps: 1640000   Return: -54172.0   Time: 4:47:20
Num steps: 1650000   Return: -1364.5   Time: 4:49:06
Num steps: 1660000   Return: -2198.8   Time: 4:50:50
Num steps: 1670000   Return: -106605.0   Time: 4:52:39
Num steps: 1680000   Return: -1620.7   Time: 4:54:25
Num steps: 1690000   Return: -54086.8   Time: 4:56:11
Num steps: 1700000   Return: -1266.5   Time: 4:57:52
Num steps: 1710000   Return: -54238.9   Time: 4:59:38
Num steps: 1720000   Return: -54150.7   Time: 5:01:25
Num steps: 1730000   Return: -57027.6   Time: 5:03:11
Num steps: 1740000   Return: -2698.7   Time: 5:04:57
Num steps: 1750000   Return: -1220.4   Time: 5:06:44
Num steps: 1760000   Return: -3604.7   Time: 5:08:34
Num steps: 1770000   Return: -53970.8   Time: 5:10:24
Num steps: 1780000   Return: -3116.3   Time: 5:12:12
Num steps: 1790000   Return: -106044.2   Time: 5:13:58
Num steps: 1800000   Return: -4605.0   Time: 5:15:48
Num steps: 1810000   Return: -52396.0   Time: 5:17:34
Num steps: 1820000   Return: -1340.8   Time: 5:19:22
Num steps: 1830000   Return: -2147.1   Time: 5:21:09
Num steps: 1840000   Return: -1463.3   Time: 5:22:57
Num steps: 1850000   Return: -659.6   Time: 5:24:50
Num steps: 1860000   Return: -492.6   Time: 5:26:43
Num steps: 1870000   Return: -74483.7   Time: 5:28:32
Num steps: 1880000   Return: -105535.9   Time: 5:30:19
Num steps: 1890000   Return: -473.1   Time: 5:32:03
Num steps: 1900000   Return: -56846.0   Time: 5:33:50
Num steps: 1910000   Return: -56908.2   Time: 5:35:35
Num steps: 1920000   Return: -58546.5   Time: 5:37:18
Num steps: 1930000   Return: -65554.7   Time: 5:39:13
Num steps: 1940000   Return: -587.9   Time: 5:41:00
Num steps: 1950000   Return: -64710.3   Time: 5:42:51
Num steps: 1960000   Return: -64452.6   Time: 5:44:47
Num steps: 1970000   Return: -94450.8   Time: 5:46:33
Num steps: 1980000   Return: -93194.1   Time: 5:48:21
Num steps: 1990000   Return: -150668.0   Time: 5:50:17
Num steps: 2000000   Return: -95392.1   Time: 5:52:04
