Logging started at 20250429-1336
NVIDIA RTX A6000
Process ID: 2752963
Env: StickInsect-v4, experts/StickInsect_states_v1.pt, experts/StickInsect_actions_v1.pt, Seed: 0
Rollout length: 3000
Num steps: 2000000, Eval interval: 10000
Gamma: 0.995, Mix buffer: 1, Batch size: 64
lr_actor: 0.0001, lr_critic: 0.0001, lr_disc: 0.0001
Units Actor: (64, 64), Units Critic: (64, 64)
Units Disc R: (100, 100), Units Disc V: (100, 100)
Epoch ppo: 50, Epoch disc: 10
Clip Epsc: 0.2, Lambda: 0.97, Coef Ent: 0.01, Max Grad Norm: 10.0
Load data states: (2749, 47), actions: (2749, 18)
Expert data states: (2748, 47), actions: (2748, 18)
Expert buffer size: 2748
Initial state shape: (47,)
Num steps: 10000    Return: 2892.3   Time: 0:00:16
Num steps: 20000    Return: 2866.4   Time: 0:00:30
Num steps: 30000    Return: 2393.8   Time: 0:00:44
Num steps: 40000    Return: 2354.2   Time: 0:01:03
Num steps: 50000    Return: 2906.3   Time: 0:01:24
Num steps: 60000    Return: 2379.0   Time: 0:01:42
Num steps: 70000    Return: 2901.9   Time: 0:02:03
Num steps: 80000    Return: 2931.9   Time: 0:02:25
Num steps: 90000    Return: 2899.9   Time: 0:02:47
Num steps: 100000   Return: 2893.9   Time: 0:03:09
Num steps: 110000   Return: 2857.5   Time: 0:03:30
Num steps: 120000   Return: 2822.4   Time: 0:03:52
Num steps: 130000   Return: 1800.9   Time: 0:04:05
Num steps: 140000   Return: 2874.4   Time: 0:04:24
Num steps: 150000   Return: 2852.8   Time: 0:04:46
Num steps: 160000   Return: 2782.0   Time: 0:05:07
Num steps: 170000   Return: 2821.8   Time: 0:05:29
Num steps: 180000   Return: 2869.9   Time: 0:05:51
Num steps: 190000   Return: 2776.7   Time: 0:06:13
Num steps: 200000   Return: 2694.3   Time: 0:06:34
Num steps: 210000   Return: 2666.1   Time: 0:06:57
Num steps: 220000   Return: 2112.6   Time: 0:07:17
Num steps: 230000   Return: 2583.1   Time: 0:07:38
Num steps: 240000   Return: 2593.5   Time: 0:08:01
Num steps: 250000   Return: 2646.3   Time: 0:08:22
Num steps: 260000   Return: 2631.2   Time: 0:08:44
Num steps: 270000   Return: 2639.4   Time: 0:09:00
Num steps: 280000   Return: 2670.8   Time: 0:09:15
Num steps: 290000   Return: 2733.9   Time: 0:09:30
Num steps: 300000   Return: 2726.0   Time: 0:09:45
Num steps: 310000   Return: 2806.9   Time: 0:10:00
Num steps: 320000   Return: 2851.6   Time: 0:10:17
Num steps: 330000   Return: 2740.8   Time: 0:10:32
Num steps: 340000   Return: 2220.4   Time: 0:10:45
Num steps: 350000   Return: 2773.5   Time: 0:11:00
Num steps: 360000   Return: 2700.8   Time: 0:11:15
Num steps: 370000   Return: 2683.4   Time: 0:11:30
Num steps: 380000   Return: 2742.3   Time: 0:11:48
Num steps: 390000   Return: 2528.9   Time: 0:12:10
Num steps: 400000   Return: 2563.1   Time: 0:12:31
Num steps: 410000   Return: 2077.5   Time: 0:12:48
Num steps: 420000   Return: 2401.6   Time: 0:13:08
Num steps: 430000   Return: 2441.3   Time: 0:13:30
Num steps: 440000   Return: 2441.0   Time: 0:13:52
Num steps: 450000   Return: 2355.1   Time: 0:14:14
Num steps: 460000   Return: 2309.7   Time: 0:14:36
Num steps: 470000   Return: 2276.1   Time: 0:14:58
Num steps: 480000   Return: 2240.9   Time: 0:15:18
Num steps: 490000   Return: 2298.8   Time: 0:15:33
Num steps: 500000   Return: 2173.9   Time: 0:15:48
Num steps: 510000   Return: 2230.4   Time: 0:16:03
Num steps: 520000   Return: 2159.9   Time: 0:16:18
Num steps: 530000   Return: 2216.0   Time: 0:16:32
Num steps: 540000   Return: 2298.2   Time: 0:16:51
Num steps: 550000   Return: 2290.4   Time: 0:17:08
Num steps: 560000   Return: 2261.3   Time: 0:17:23
Num steps: 570000   Return: 1861.8   Time: 0:17:37
Num steps: 580000   Return: 2201.9   Time: 0:17:52
Num steps: 590000   Return: 2277.0   Time: 0:18:07
Num steps: 600000   Return: 2404.0   Time: 0:18:24
Num steps: 610000   Return: 2281.9   Time: 0:18:39
Num steps: 620000   Return: 2230.2   Time: 0:18:54
Num steps: 630000   Return: 2276.7   Time: 0:19:10
Num steps: 640000   Return: 2141.7   Time: 0:19:25
Num steps: 650000   Return: 2108.8   Time: 0:19:40
Num steps: 660000   Return: 2197.6   Time: 0:19:57
Num steps: 670000   Return: 2197.4   Time: 0:20:12
Num steps: 680000   Return: 2038.9   Time: 0:20:27
Num steps: 690000   Return: 2042.9   Time: 0:20:43
Num steps: 700000   Return: 2018.8   Time: 0:20:58
Num steps: 710000   Return: 2045.7   Time: 0:21:13
Num steps: 720000   Return: 2057.9   Time: 0:21:29
Num steps: 730000   Return: 2019.0   Time: 0:21:44
Num steps: 740000   Return: 2047.7   Time: 0:21:59
Num steps: 750000   Return: 2068.0   Time: 0:22:14
Num steps: 760000   Return: 2029.1   Time: 0:22:29
Num steps: 770000   Return: 2080.0   Time: 0:22:44
Num steps: 780000   Return: 2124.5   Time: 0:22:59
Num steps: 790000   Return: 2122.7   Time: 0:23:14
Num steps: 800000   Return: 2128.6   Time: 0:23:28
Num steps: 810000   Return: 1737.0   Time: 0:23:46
Num steps: 820000   Return: 2065.3   Time: 0:24:02
Num steps: 830000   Return: 2064.4   Time: 0:24:17
Num steps: 840000   Return: 2090.2   Time: 0:24:33
Num steps: 850000   Return: 2136.3   Time: 0:24:49
Num steps: 860000   Return: 2189.6   Time: 0:25:04
Num steps: 870000   Return: 2106.7   Time: 0:25:20
Num steps: 880000   Return: 2151.0   Time: 0:25:35
Num steps: 890000   Return: 2137.1   Time: 0:25:50
Num steps: 900000   Return: 2207.1   Time: 0:26:05
Num steps: 910000   Return: 2216.7   Time: 0:26:20
Num steps: 920000   Return: 2254.5   Time: 0:26:35
Num steps: 930000   Return: 2373.6   Time: 0:26:51
Num steps: 940000   Return: 2312.6   Time: 0:27:07
Num steps: 950000   Return: 2308.5   Time: 0:27:28
Num steps: 960000   Return: 2187.8   Time: 0:27:44
Num steps: 970000   Return: 2103.2   Time: 0:27:59
Num steps: 980000   Return: 2131.2   Time: 0:28:14
Num steps: 990000   Return: 2201.1   Time: 0:28:29
Num steps: 1000000   Return: 2225.5   Time: 0:28:48
Num steps: 1010000   Return: 2186.6   Time: 0:29:09
Num steps: 1020000   Return: 2189.2   Time: 0:29:31
Num steps: 1030000   Return: 2145.9   Time: 0:29:53
Num steps: 1040000   Return: 2273.0   Time: 0:30:14
Num steps: 1050000   Return: 2134.2   Time: 0:30:33
Num steps: 1060000   Return: 2179.1   Time: 0:30:53
Num steps: 1070000   Return: 2223.2   Time: 0:31:14
Num steps: 1080000   Return: 1876.9   Time: 0:31:35
Num steps: 1090000   Return: 2290.3   Time: 0:31:56
Num steps: 1100000   Return: 2197.3   Time: 0:32:18
Num steps: 1110000   Return: 2191.3   Time: 0:32:40
Num steps: 1120000   Return: 2219.6   Time: 0:33:02
Num steps: 1130000   Return: 2196.3   Time: 0:33:23
Num steps: 1140000   Return: 2306.7   Time: 0:33:45
Num steps: 1150000   Return: 2290.1   Time: 0:34:07
Num steps: 1160000   Return: 2307.5   Time: 0:34:28
Num steps: 1170000   Return: 2303.6   Time: 0:34:50
Num steps: 1180000   Return: 2193.9   Time: 0:35:11
Num steps: 1190000   Return: 2225.9   Time: 0:35:33
Num steps: 1200000   Return: 1837.7   Time: 0:35:54
Num steps: 1210000   Return: 2177.5   Time: 0:36:15
Num steps: 1220000   Return: 2335.5   Time: 0:36:37
Num steps: 1230000   Return: 2260.9   Time: 0:36:59
Num steps: 1240000   Return: 2220.4   Time: 0:37:21
Num steps: 1250000   Return: 2330.8   Time: 0:37:43
Num steps: 1260000   Return: 2246.0   Time: 0:38:06
Num steps: 1270000   Return: 1748.1   Time: 0:38:26
Num steps: 1280000   Return: 2128.2   Time: 0:38:48
Num steps: 1290000   Return: 1694.8   Time: 0:39:08
Num steps: 1300000   Return: 2117.7   Time: 0:39:30
Num steps: 1310000   Return: 2194.4   Time: 0:39:52
