Logging started at 20250426-1540
NVIDIA RTX A6000
Process ID: 1786809
Env: StickInsect-v4, experts/StickInsect_states.pt, experts/StickInsect_actions.pt, Seed: 0
Rollout length: 1000
Num steps: 2000000, Eval interval: 10000
Gamma: 0.995, Mix buffer: 1, Batch size: 64
lr_actor: 1e-06, lr_critic: 1e-06, lr_disc: 1e-06
Units Actor: (64, 64), Units Critic: (64, 64)
Units Disc R: (100, 100), Units Disc V: (100, 100)
Epoch ppo: 50, Epoch disc: 10
Clip Epsc: 0.2, Lambda: 0.97, Coef Ent: 0.01, Max Grad Norm: 10.0
Load data states: (5208, 47), actions: (5208, 18)
Expert data states: (5207, 47), actions: (5207, 18)
Expert buffer size: 5207
Initial state shape: (47,)
Num steps: 10000    Return: -304.4   Time: 0:00:18
Num steps: 400000   Return: 48.0    Time: 0:11:41
Num steps: 410000   Return: 20.5    Time: 0:11:58
Num steps: 420000   Return: 41.9    Time: 0:12:16
Num steps: 430000   Return: 11.4    Time: 0:12:34
Num steps: 440000   Return: 71.6    Time: 0:12:51
Num steps: 450000   Return: 67.8    Time: 0:13:09
Num steps: 460000   Return: 60.7    Time: 0:13:26
Num steps: 470000   Return: 79.0    Time: 0:13:44
Num steps: 480000   Return: 127.2   Time: 0:14:02
Num steps: 490000   Return: 86.4    Time: 0:14:19
Num steps: 500000   Return: 115.7   Time: 0:14:36
Num steps: 510000   Return: 69.4    Time: 0:14:54
Num steps: 520000   Return: 170.8   Time: 0:15:12
Num steps: 530000   Return: 77.9    Time: 0:15:30
Num steps: 540000   Return: 47.2    Time: 0:15:47
Num steps: 550000   Return: 99.7    Time: 0:16:04
Num steps: 560000   Return: 110.7   Time: 0:16:22
Num steps: 570000   Return: 122.4   Time: 0:16:40
Num steps: 580000   Return: 155.4   Time: 0:16:57
Num steps: 590000   Return: 173.5   Time: 0:17:14
Num steps: 600000   Return: 141.9   Time: 0:17:31
Num steps: 610000   Return: 204.0   Time: 0:17:48
Num steps: 620000   Return: 217.9   Time: 0:18:05
Num steps: 630000   Return: 229.1   Time: 0:18:23
Num steps: 640000   Return: 188.4   Time: 0:18:40
Num steps: 650000   Return: 175.7   Time: 0:18:57
Num steps: 660000   Return: 164.7   Time: 0:19:14
Num steps: 670000   Return: 181.0   Time: 0:19:31
Num steps: 680000   Return: 195.6   Time: 0:19:48
Num steps: 690000   Return: 250.8   Time: 0:20:06
Num steps: 700000   Return: 206.2   Time: 0:20:23
Num steps: 710000   Return: 217.6   Time: 0:20:40
Num steps: 720000   Return: 196.0   Time: 0:20:57
Num steps: 730000   Return: 195.9   Time: 0:21:14
Num steps: 740000   Return: 145.8   Time: 0:21:31
Num steps: 750000   Return: 174.0   Time: 0:21:48
Num steps: 760000   Return: 250.7   Time: 0:22:06
Num steps: 770000   Return: 215.9   Time: 0:22:23
Num steps: 780000   Return: 229.2   Time: 0:22:40
Num steps: 790000   Return: 178.2   Time: 0:22:57
Num steps: 800000   Return: 216.9   Time: 0:23:15
Num steps: 810000   Return: 213.9   Time: 0:23:32
Num steps: 820000   Return: 188.0   Time: 0:23:49
Num steps: 830000   Return: 230.1   Time: 0:24:06
Num steps: 840000   Return: 231.8   Time: 0:24:24
Num steps: 850000   Return: 283.8   Time: 0:24:42
Num steps: 860000   Return: 205.0   Time: 0:24:59
Num steps: 870000   Return: 262.7   Time: 0:25:16
Num steps: 880000   Return: 260.3   Time: 0:25:33
Num steps: 890000   Return: 291.7   Time: 0:25:51
Num steps: 900000   Return: 224.2   Time: 0:26:08
Num steps: 910000   Return: 175.7   Time: 0:26:26
Num steps: 920000   Return: 248.6   Time: 0:26:44
Num steps: 930000   Return: 302.2   Time: 0:27:02
Num steps: 940000   Return: 270.8   Time: 0:27:19
Num steps: 950000   Return: 224.4   Time: 0:27:37
Num steps: 960000   Return: 252.9   Time: 0:27:55
Num steps: 970000   Return: 256.4   Time: 0:28:12
Num steps: 980000   Return: 267.3   Time: 0:28:29
Num steps: 990000   Return: 210.7   Time: 0:28:46
Num steps: 1000000   Return: 323.4   Time: 0:29:05
Num steps: 1010000   Return: 270.0   Time: 0:29:22
Num steps: 1020000   Return: 246.4   Time: 0:29:40
Num steps: 1030000   Return: 281.6   Time: 0:29:58
Num steps: 1040000   Return: 236.9   Time: 0:30:15
Num steps: 1050000   Return: 212.1   Time: 0:30:33
Num steps: 1060000   Return: 209.7   Time: 0:30:51
Num steps: 1070000   Return: 190.4   Time: 0:31:08
Num steps: 1080000   Return: 270.0   Time: 0:31:25
Num steps: 1090000   Return: 261.9   Time: 0:31:43
Num steps: 1100000   Return: 227.4   Time: 0:32:00
Num steps: 1110000   Return: 227.5   Time: 0:32:18
Num steps: 1120000   Return: 239.8   Time: 0:32:36
Num steps: 1130000   Return: 237.3   Time: 0:32:53
Num steps: 1140000   Return: 255.9   Time: 0:33:10
Num steps: 1150000   Return: 238.8   Time: 0:33:27
Num steps: 1160000   Return: 299.0   Time: 0:33:45
Num steps: 1170000   Return: 282.2   Time: 0:34:03
Num steps: 1180000   Return: 299.0   Time: 0:34:20
Num steps: 1190000   Return: 276.9   Time: 0:34:38
Num steps: 1200000   Return: 295.1   Time: 0:34:55
Num steps: 1210000   Return: 291.9   Time: 0:35:13
Num steps: 1220000   Return: 284.2   Time: 0:35:30
Num steps: 1230000   Return: 380.2   Time: 0:35:47
Num steps: 1240000   Return: 337.1   Time: 0:36:04
Num steps: 1250000   Return: 389.1   Time: 0:36:22
Num steps: 1260000   Return: 330.9   Time: 0:36:40
Num steps: 1270000   Return: 302.8   Time: 0:36:57
Num steps: 1280000   Return: 304.8   Time: 0:37:15
Num steps: 1290000   Return: 351.7   Time: 0:37:32
Num steps: 1300000   Return: 325.8   Time: 0:37:50
Num steps: 1310000   Return: 318.0   Time: 0:38:07
Num steps: 1320000   Return: 357.0   Time: 0:38:24
Num steps: 1330000   Return: 376.0   Time: 0:38:42
Num steps: 1340000   Return: 361.0   Time: 0:38:59
Num steps: 1350000   Return: 320.4   Time: 0:39:16
Num steps: 1360000   Return: 348.5   Time: 0:39:33
Num steps: 1370000   Return: 391.2   Time: 0:39:51
Num steps: 1380000   Return: 289.9   Time: 0:40:09
Num steps: 1390000   Return: 357.8   Time: 0:40:26
Num steps: 1400000   Return: 324.4   Time: 0:40:43
Num steps: 1410000   Return: 293.4   Time: 0:41:00
Num steps: 1420000   Return: 365.2   Time: 0:41:18
Num steps: 1430000   Return: 269.6   Time: 0:41:35
Num steps: 1440000   Return: 363.2   Time: 0:41:53
Num steps: 1450000   Return: 402.5   Time: 0:42:11
Num steps: 1460000   Return: 305.8   Time: 0:42:28
Num steps: 1470000   Return: 383.0   Time: 0:42:46
Num steps: 1480000   Return: 351.8   Time: 0:43:04
Num steps: 1490000   Return: 407.5   Time: 0:43:21
Num steps: 1500000   Return: 395.3   Time: 0:43:39
Num steps: 1510000   Return: 372.1   Time: 0:43:56
Num steps: 1520000   Return: 344.5   Time: 0:44:14
Num steps: 1530000   Return: 409.8   Time: 0:44:31
Num steps: 1540000   Return: 382.8   Time: 0:44:49
Num steps: 1550000   Return: 380.1   Time: 0:45:06
Num steps: 1560000   Return: 425.2   Time: 0:45:23
Num steps: 1570000   Return: 352.3   Time: 0:45:41
Num steps: 1580000   Return: 363.0   Time: 0:45:58
Num steps: 1590000   Return: 345.7   Time: 0:46:15
Num steps: 1600000   Return: 343.5   Time: 0:46:32
Num steps: 1610000   Return: 398.6   Time: 0:46:49
Num steps: 1620000   Return: 380.8   Time: 0:47:06
Num steps: 1630000   Return: 438.5   Time: 0:47:23
Num steps: 1640000   Return: 455.1   Time: 0:47:40
Num steps: 1650000   Return: 528.1   Time: 0:47:57
Num steps: 1660000   Return: 415.4   Time: 0:48:15
Num steps: 1670000   Return: 422.2   Time: 0:48:32
Num steps: 1680000   Return: 405.9   Time: 0:48:49
Num steps: 1690000   Return: 439.5   Time: 0:49:06
Num steps: 1700000   Return: 447.4   Time: 0:49:23
Num steps: 1710000   Return: 429.3   Time: 0:49:41
Num steps: 1720000   Return: 444.5   Time: 0:49:58
Num steps: 1730000   Return: 351.4   Time: 0:50:15
Num steps: 1740000   Return: 498.2   Time: 0:50:32
Num steps: 1750000   Return: 428.4   Time: 0:50:49
Num steps: 1760000   Return: 442.3   Time: 0:51:07
Num steps: 1770000   Return: 447.5   Time: 0:51:25
Num steps: 1780000   Return: 444.0   Time: 0:51:43
Num steps: 1790000   Return: 428.0   Time: 0:52:00
Num steps: 1800000   Return: 447.2   Time: 0:52:17
Num steps: 1810000   Return: 457.7   Time: 0:52:35
Num steps: 1820000   Return: 456.6   Time: 0:52:53
Num steps: 1830000   Return: 464.5   Time: 0:53:10
Num steps: 1840000   Return: 425.5   Time: 0:53:27
Num steps: 1850000   Return: 503.3   Time: 0:53:44
Num steps: 1860000   Return: 507.4   Time: 0:54:01
Num steps: 1870000   Return: 477.6   Time: 0:54:19
Num steps: 1880000   Return: 487.0   Time: 0:54:36
Num steps: 1890000   Return: 451.8   Time: 0:54:54
Num steps: 1900000   Return: 537.3   Time: 0:55:12
Num steps: 1910000   Return: 498.8   Time: 0:55:30
Num steps: 1920000   Return: 526.5   Time: 0:55:47
Num steps: 1930000   Return: 453.6   Time: 0:56:04
Num steps: 1940000   Return: 544.2   Time: 0:56:22
Num steps: 1950000   Return: 503.5   Time: 0:56:39
Num steps: 1960000   Return: 488.9   Time: 0:56:57
Num steps: 1970000   Return: 592.6   Time: 0:57:15
Num steps: 1980000   Return: 519.8   Time: 0:57:32
Num steps: 1990000   Return: 513.0   Time: 0:57:48
Num steps: 2000000   Return: 501.6   Time: 0:58:05
Models saved to logs/StickInsect-v4/airl/20250426-1540/model
