Logging started at 20250608-1230
scale: [3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927]
mid: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
scale: [3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927]
mid: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
NVIDIA RTX A6000
Process ID: 33367
[BC Init] Loaded actor weights from weights/bc_sac_pretrained_actor.pth
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: -4532.1   Time: 0:00:04
Num steps: 490000   Return: 20880.0   Time: 1:40:07
Num steps: 500000   Return: 7224.1   Time: 1:42:21
Num steps: 510000   Return: 16833.8   Time: 1:44:34
Num steps: 520000   Return: 23938.7   Time: 1:46:47
Num steps: 530000   Return: 11127.9   Time: 1:48:56
Num steps: 540000   Return: 19096.8   Time: 1:51:02
Num steps: 550000   Return: 8673.9   Time: 1:53:13
Num steps: 560000   Return: 13866.2   Time: 1:55:17
Num steps: 570000   Return: 6527.2   Time: 1:57:17
Num steps: 580000   Return: 11676.0   Time: 1:59:13
Num steps: 590000   Return: 22879.2   Time: 2:01:16
Num steps: 600000   Return: 8356.0   Time: 2:03:18
Num steps: 610000   Return: 6632.2   Time: 2:05:20
Num steps: 620000   Return: 14147.1   Time: 2:07:13
Num steps: 630000   Return: 11959.1   Time: 2:09:19
Num steps: 640000   Return: 12400.3   Time: 2:11:17
Num steps: 650000   Return: 10658.9   Time: 2:13:13
Num steps: 660000   Return: 13556.3   Time: 2:15:25
Num steps: 670000   Return: 38089.4   Time: 2:17:36
Num steps: 680000   Return: 14680.2   Time: 2:19:50
Num steps: 690000   Return: 17189.5   Time: 2:21:56
Num steps: 700000   Return: 22570.3   Time: 2:24:01
Num steps: 710000   Return: 16895.3   Time: 2:26:11
Num steps: 720000   Return: 24983.2   Time: 2:28:11
Num steps: 730000   Return: 65519.4   Time: 2:30:21
Num steps: 740000   Return: 15929.9   Time: 2:32:24
Num steps: 750000   Return: 81986.9   Time: 2:34:25
Num steps: 760000   Return: 13277.2   Time: 2:36:20
Num steps: 770000   Return: 6109.6   Time: 2:38:26
Num steps: 780000   Return: 67956.2   Time: 2:40:27
Num steps: 790000   Return: 35060.0   Time: 2:42:35
Num steps: 800000   Return: 46918.1   Time: 2:44:45
Num steps: 810000   Return: 75109.2   Time: 2:46:45
Num steps: 820000   Return: 59042.9   Time: 2:48:54
Num steps: 830000   Return: 111723.7   Time: 2:51:09
Num steps: 840000   Return: 10160.7   Time: 2:53:22
Num steps: 850000   Return: -6763.2   Time: 2:55:36
Num steps: 860000   Return: 47390.9   Time: 2:57:49
Num steps: 870000   Return: 114670.2   Time: 2:59:47
Num steps: 880000   Return: 55341.6   Time: 3:02:00
Num steps: 890000   Return: 64408.2   Time: 3:04:06
Num steps: 900000   Return: 151082.7   Time: 3:06:19
Num steps: 910000   Return: 9420.1   Time: 3:08:23
Num steps: 920000   Return: 72482.3   Time: 3:10:31
Num steps: 930000   Return: 118473.0   Time: 3:12:42
Num steps: 940000   Return: 102108.9   Time: 3:14:54
Num steps: 950000   Return: 40998.8   Time: 3:17:08
Num steps: 960000   Return: 154456.3   Time: 3:19:24
Num steps: 970000   Return: 129929.3   Time: 3:21:41
Num steps: 980000   Return: 36604.6   Time: 3:23:51
Num steps: 990000   Return: 119327.3   Time: 3:25:49
Num steps: 1000000   Return: 177958.5   Time: 3:28:08
