1.100000000000000000e+01,5.246731638908386230e-01,1.200000000000000000e+01,1.647318750619888306e-01,1.300000000000000000e+01,-1.048272013664245605e+00,3.100000000000000000e+01,1.074404688552021980e-03,3.200000000000000000e+01,-4.255882650613784790e-02,3.300000000000000000e+01,-1.048272013664245605e+00,5.100000000000000000e+01,-6.970573067665100098e-01,5.200000000000000000e+01,1.668806821107864380e-01,5.300000000000000000e+01,-1.048272013664245605e+00,2.100000000000000000e+01,-5.246731638908386230e-01,2.200000000000000000e+01,-1.647318750619888306e-01,2.300000000000000000e+01,1.048272013664245605e+00,4.100000000000000000e+01,-1.074404688552021980e-03,4.200000000000000000e+01,4.255882650613784790e-02,4.300000000000000000e+01,1.046123147010803223e+00,6.100000000000000000e+01,6.970573067665100098e-01,6.200000000000000000e+01,-1.668806821107864380e-01,6.300000000000000000e+01,1.048272013664245605e+00
1.100000000000000000e+01,5.253641009330749512e-01,1.200000000000000000e+01,1.640409529209136963e-01,1.300000000000000000e+01,-1.048962950706481934e+00,3.100000000000000000e+01,1.765320310369133949e-03,3.200000000000000000e+01,-4.186791181564331055e-02,3.300000000000000000e+01,-1.048962950706481934e+00,5.100000000000000000e+01,-6.963663697242736816e-01,5.200000000000000000e+01,1.675716042518615723e-01,5.300000000000000000e+01,-1.048962950706481934e+00,2.100000000000000000e+01,-5.253641009330749512e-01,2.200000000000000000e+01,-1.640409529209136963e-01,2.300000000000000000e+01,1.048962950706481934e+00,4.100000000000000000e+01,-1.765320310369133949e-03,4.200000000000000000e+01,4.186791181564331055e-02,4.300000000000000000e+01,1.045432209968566895e+00,6.100000000000000000e+01,6.963663697242736816e-01,6.200000000000000000e+01,-1.675716042518615723e-01,6.300000000000000000e+01,1.048962950706481934e+00
1.100000000000000000e+01,5.262203812599182129e-01,1.200000000000000000e+01,1.631846874952316284e-01,1.300000000000000000e+01,-1.049819231033325195e+00,3.100000000000000000e+01,2.621586434543132782e-03,3.200000000000000000e+01,-4.101164638996124268e-02,3.300000000000000000e+01,-1.049819231033325195e+00,5.100000000000000000e+01,-6.955100893974304199e-01,5.200000000000000000e+01,1.684278696775436401e-01,5.300000000000000000e+01,-1.049819231033325195e+00,2.100000000000000000e+01,-5.262203812599182129e-01,2.200000000000000000e+01,-1.631846874952316284e-01,2.300000000000000000e+01,1.049819231033325195e+00,4.100000000000000000e+01,-2.621586434543132782e-03,4.200000000000000000e+01,4.101164638996124268e-02,4.300000000000000000e+01,1.044575929641723633e+00,6.100000000000000000e+01,6.955100893974304199e-01,6.200000000000000000e+01,-1.684278696775436401e-01,6.300000000000000000e+01,1.049819231033325195e+00
1.100000000000000000e+01,5.272445678710937500e-01,1.200000000000000000e+01,1.621605157852172852e-01,1.300000000000000000e+01,-1.050843358039855957e+00,3.100000000000000000e+01,3.645763499662280083e-03,3.200000000000000000e+01,-3.998747095465660095e-02,3.300000000000000000e+01,-1.050843358039855957e+00,5.100000000000000000e+01,-6.944859027862548828e-01,5.200000000000000000e+01,1.694520413875579834e-01,5.300000000000000000e+01,-1.050843358039855957e+00,2.100000000000000000e+01,-5.272445678710937500e-01,2.200000000000000000e+01,-1.621605157852172852e-01,2.300000000000000000e+01,1.050843358039855957e+00,4.100000000000000000e+01,-3.645763499662280083e-03,4.200000000000000000e+01,3.998747095465660095e-02,4.300000000000000000e+01,1.043551802635192871e+00,6.100000000000000000e+01,6.944859027862548828e-01,6.200000000000000000e+01,-1.694520413875579834e-01,6.300000000000000000e+01,1.050843358039855957e+00
1.100000000000000000e+01,5.284349918365478516e-01,1.200000000000000000e+01,1.609701216220855713e-01,1.300000000000000000e+01,-1.052033782005310059e+00,3.100000000000000000e+01,4.836158826947212219e-03,3.200000000000000000e+01,-3.879707679152488708e-02,3.300000000000000000e+01,-1.052033782005310059e+00,5.100000000000000000e+01,-6.932954788208007812e-01,5.200000000000000000e+01,1.706424355506896973e-01,5.300000000000000000e+01,-1.052033782005310059e+00,2.100000000000000000e+01,-5.284349918365478516e-01,2.200000000000000000e+01,-1.609701216220855713e-01,2.300000000000000000e+01,1.052033782005310059e+00,4.100000000000000000e+01,-4.836158826947212219e-03,4.200000000000000000e+01,3.879707679152488708e-02,4.300000000000000000e+01,1.042361378669738770e+00,6.100000000000000000e+01,6.932954788208007812e-01,6.200000000000000000e+01,-1.706424355506896973e-01,6.300000000000000000e+01,1.052033782005310059e+00
1.100000000000000000e+01,5.297911763191223145e-01,1.200000000000000000e+01,1.596139222383499146e-01,1.300000000000000000e+01,-1.053390026092529297e+00,3.100000000000000000e+01,6.192355416715145111e-03,3.200000000000000000e+01,-3.744088113307952881e-02,3.300000000000000000e+01,-1.053390026092529297e+00,5.100000000000000000e+01,-6.919392943382263184e-01,5.200000000000000000e+01,1.719986349344253540e-01,5.300000000000000000e+01,-1.053390026092529297e+00,2.100000000000000000e+01,-5.297911763191223145e-01,2.200000000000000000e+01,-1.596139222383499146e-01,2.300000000000000000e+01,1.053390026092529297e+00,4.100000000000000000e+01,-6.192355416715145111e-03,4.200000000000000000e+01,3.744088113307952881e-02,4.300000000000000000e+01,1.041005134582519531e+00,6.100000000000000000e+01,6.919392943382263184e-01,6.200000000000000000e+01,-1.719986349344253540e-01,6.300000000000000000e+01,1.053390026092529297e+00
1.100000000000000000e+01,5.313150882720947266e-01,1.200000000000000000e+01,1.580899953842163086e-01,1.300000000000000000e+01,-1.054913997650146484e+00,3.100000000000000000e+01,7.716286461800336838e-03,3.200000000000000000e+01,-3.591695055365562439e-02,3.300000000000000000e+01,-1.054913997650146484e+00,5.100000000000000000e+01,-6.904153823852539062e-01,5.200000000000000000e+01,1.735225617885589600e-01,5.300000000000000000e+01,-1.054913997650146484e+00,2.100000000000000000e+01,-5.313150882720947266e-01,2.200000000000000000e+01,-1.580899953842163086e-01,2.300000000000000000e+01,1.054913997650146484e+00,4.100000000000000000e+01,-7.716286461800336838e-03,4.200000000000000000e+01,3.591695055365562439e-02,4.300000000000000000e+01,1.039481163024902344e+00,6.100000000000000000e+01,6.904153823852539062e-01,6.200000000000000000e+01,-1.735225617885589600e-01,6.300000000000000000e+01,1.054913997650146484e+00
1.100000000000000000e+01,5.330049395561218262e-01,1.200000000000000000e+01,1.564001291990280151e-01,1.300000000000000000e+01,-1.056603908538818359e+00,3.100000000000000000e+01,9.406152181327342987e-03,3.200000000000000000e+01,-3.422708436846733093e-02,3.300000000000000000e+01,-1.056603908538818359e+00,5.100000000000000000e+01,-6.887255311012268066e-01,5.200000000000000000e+01,1.752124279737472534e-01,5.300000000000000000e+01,-1.056603908538818359e+00,2.100000000000000000e+01,-5.330049395561218262e-01,2.200000000000000000e+01,-1.564001291990280151e-01,2.300000000000000000e+01,1.056603908538818359e+00,4.100000000000000000e+01,-9.406152181327342987e-03,4.200000000000000000e+01,3.422708436846733093e-02,4.300000000000000000e+01,1.037791252136230469e+00,6.100000000000000000e+01,6.887255311012268066e-01,6.200000000000000000e+01,-1.752124279737472534e-01,6.300000000000000000e+01,1.056603908538818359e+00
1.100000000000000000e+01,5.348611474037170410e-01,1.200000000000000000e+01,1.545439064502716064e-01,1.300000000000000000e+01,-1.058460116386413574e+00,3.100000000000000000e+01,1.126237213611602783e-02,3.200000000000000000e+01,-3.237086534500122070e-02,3.300000000000000000e+01,-1.058460116386413574e+00,5.100000000000000000e+01,-6.868693232536315918e-01,5.200000000000000000e+01,1.770686507225036621e-01,5.300000000000000000e+01,-1.058460116386413574e+00,2.100000000000000000e+01,-5.348611474037170410e-01,2.200000000000000000e+01,-1.545439064502716064e-01,2.300000000000000000e+01,1.058460116386413574e+00,4.100000000000000000e+01,-1.126237213611602783e-02,4.200000000000000000e+01,3.237086534500122070e-02,4.300000000000000000e+01,1.035935044288635254e+00,6.100000000000000000e+01,6.868693232536315918e-01,6.200000000000000000e+01,-1.770686507225036621e-01,6.300000000000000000e+01,1.058460116386413574e+00
1.100000000000000000e+01,5.368850827217102051e-01,1.200000000000000000e+01,1.525199711322784424e-01,1.300000000000000000e+01,-1.060484051704406738e+00,3.100000000000000000e+01,1.328630931675434113e-02,3.200000000000000000e+01,-3.034692816436290741e-02,3.300000000000000000e+01,-1.060484051704406738e+00,5.100000000000000000e+01,-6.848453879356384277e-01,5.200000000000000000e+01,1.790925860404968262e-01,5.300000000000000000e+01,-1.060484051704406738e+00,2.100000000000000000e+01,-5.368850827217102051e-01,2.200000000000000000e+01,-1.525199711322784424e-01,2.300000000000000000e+01,1.060484051704406738e+00,4.100000000000000000e+01,-1.328630931675434113e-02,4.200000000000000000e+01,3.034692816436290741e-02,4.300000000000000000e+01,1.033956766128540039e+00,6.100000000000000000e+01,6.848453879356384277e-01,6.200000000000000000e+01,-1.790925860404968262e-01,6.300000000000000000e+01,1.060484051704406738e+00
