1.100000000000000000e+01,7.463127970695495605e-01,1.200000000000000000e+01,-2.836431562900543213e-02,1.300000000000000000e+01,-2.476999282836914062e+00,3.100000000000000000e+01,9.010011553764343262e-01,3.200000000000000000e+01,4.041046500205993652e-01,3.300000000000000000e+01,-2.315629959106445312e+00,5.100000000000000000e+01,-2.522247433662414551e-01,5.200000000000000000e+01,8.857293725013732910e-01,5.300000000000000000e+01,-2.087625503540039062e+00,2.100000000000000000e+01,-1.165635108947753906e+00,2.200000000000000000e+01,-2.467549890279769897e-01,2.300000000000000000e+01,2.063615798950195312e+00,4.100000000000000000e+01,-8.409998416900634766e-01,4.200000000000000000e+01,-4.173191487789154053e-01,4.300000000000000000e+01,7.439887523651123047e-01,6.100000000000000000e+01,2.514384984970092773e-01,6.200000000000000000e+01,-8.820909857749938965e-01,6.300000000000000000e+01,1.282498359680175781e+00
1.100000000000000000e+01,7.459853291511535645e-01,1.200000000000000000e+01,-2.833499014377593994e-02,1.300000000000000000e+01,-2.476995229721069336e+00,3.100000000000000000e+01,9.010217189788818359e-01,3.200000000000000000e+01,4.031472802162170410e-01,3.300000000000000000e+01,-2.315914154052734375e+00,5.100000000000000000e+01,-2.522302865982055664e-01,5.200000000000000000e+01,8.859205245971679688e-01,5.300000000000000000e+01,-2.087333917617797852e+00,2.100000000000000000e+01,-1.163948178291320801e+00,2.200000000000000000e+01,-2.467166036367416382e-01,2.300000000000000000e+01,2.063256978988647461e+00,4.100000000000000000e+01,-8.407934308052062988e-01,4.200000000000000000e+01,-4.168774485588073730e-01,4.300000000000000000e+01,7.450296282768249512e-01,6.100000000000000000e+01,2.514223456382751465e-01,6.200000000000000000e+01,-8.817682266235351562e-01,6.300000000000000000e+01,1.283993601799011230e+00
1.100000000000000000e+01,7.475022077560424805e-01,1.200000000000000000e+01,-2.836374938488006592e-02,1.300000000000000000e+01,-2.476992130279541016e+00,3.100000000000000000e+01,9.010542035102844238e-01,3.200000000000000000e+01,4.042381048202514648e-01,3.300000000000000000e+01,-2.315588951110839844e+00,5.100000000000000000e+01,-2.522679567337036133e-01,5.200000000000000000e+01,8.852946162223815918e-01,5.300000000000000000e+01,-2.086276292800903320e+00,2.100000000000000000e+01,-1.164581418037414551e+00,2.200000000000000000e+01,-2.458372563123703003e-01,2.300000000000000000e+01,2.073147535324096680e+00,4.100000000000000000e+01,-8.403418064117431641e-01,4.200000000000000000e+01,-4.164234995841979980e-01,4.300000000000000000e+01,7.411336898803710938e-01,6.100000000000000000e+01,2.514427900314331055e-01,6.200000000000000000e+01,-8.814418315887451172e-01,6.300000000000000000e+01,1.282859683036804199e+00
1.100000000000000000e+01,7.468413114547729492e-01,1.200000000000000000e+01,-2.825333178043365479e-02,1.300000000000000000e+01,-2.476965904235839844e+00,3.100000000000000000e+01,9.011375904083251953e-01,3.200000000000000000e+01,4.050042033195495605e-01,3.300000000000000000e+01,-2.316562652587890625e+00,5.100000000000000000e+01,-2.522199153900146484e-01,5.200000000000000000e+01,8.855345845222473145e-01,5.300000000000000000e+01,-2.082256555557250977e+00,2.100000000000000000e+01,-1.176373481750488281e+00,2.200000000000000000e+01,-2.458047866821289062e-01,2.300000000000000000e+01,2.049511432647705078e+00,4.100000000000000000e+01,-8.417838215827941895e-01,4.200000000000000000e+01,-4.144083261489868164e-01,4.300000000000000000e+01,7.435525655746459961e-01,6.100000000000000000e+01,2.514041662216186523e-01,6.200000000000000000e+01,-8.813174962997436523e-01,6.300000000000000000e+01,1.257352709770202637e+00
1.100000000000000000e+01,7.193508744239807129e-01,1.200000000000000000e+01,-3.327484428882598877e-02,1.300000000000000000e+01,-2.477490901947021484e+00,3.100000000000000000e+01,9.038868546485900879e-01,3.200000000000000000e+01,4.409796595573425293e-01,3.300000000000000000e+01,-2.342065334320068359e+00,5.100000000000000000e+01,-2.700172066688537598e-01,5.200000000000000000e+01,7.087310552597045898e-01,5.300000000000000000e+01,-1.175798416137695312e+00,2.100000000000000000e+01,-8.860998749732971191e-01,2.200000000000000000e+01,-5.709767341613769531e-01,2.300000000000000000e+01,1.427747726440429688e+00,4.100000000000000000e+01,-7.887969017028808594e-01,4.200000000000000000e+01,-4.544760584831237793e-01,4.300000000000000000e+01,1.025747895240783691e+00,6.100000000000000000e+01,2.502428293228149414e-01,6.200000000000000000e+01,-8.980967402458190918e-01,6.300000000000000000e+01,7.960355877876281738e-01
1.100000000000000000e+01,7.193508744239807129e-01,1.200000000000000000e+01,-3.327484428882598877e-02,1.300000000000000000e+01,-2.477490901947021484e+00,3.100000000000000000e+01,9.038868546485900879e-01,3.200000000000000000e+01,4.409796595573425293e-01,3.300000000000000000e+01,-2.342065334320068359e+00,5.100000000000000000e+01,-2.700172066688537598e-01,5.200000000000000000e+01,7.087310552597045898e-01,5.300000000000000000e+01,-1.175798416137695312e+00,2.100000000000000000e+01,-8.860998749732971191e-01,2.200000000000000000e+01,-5.709767341613769531e-01,2.300000000000000000e+01,1.427747726440429688e+00,4.100000000000000000e+01,-7.887969017028808594e-01,4.200000000000000000e+01,-4.544760584831237793e-01,4.300000000000000000e+01,1.025747895240783691e+00,6.100000000000000000e+01,2.502428293228149414e-01,6.200000000000000000e+01,-8.980967402458190918e-01,6.300000000000000000e+01,7.960355877876281738e-01
1.100000000000000000e+01,7.166861295700073242e-01,1.200000000000000000e+01,-3.322626650333404541e-02,1.300000000000000000e+01,-2.476793050765991211e+00,3.100000000000000000e+01,9.050174951553344727e-01,3.200000000000000000e+01,4.118989408016204834e-01,3.300000000000000000e+01,-2.345195055007934570e+00,5.100000000000000000e+01,-2.721868157386779785e-01,5.200000000000000000e+01,6.448479294776916504e-01,5.300000000000000000e+01,-1.221261143684387207e+00,2.100000000000000000e+01,-8.555304408073425293e-01,2.200000000000000000e+01,-6.356043219566345215e-01,2.300000000000000000e+01,1.555407047271728516e+00,4.100000000000000000e+01,-7.788673639297485352e-01,4.200000000000000000e+01,-4.427333176136016846e-01,4.300000000000000000e+01,1.237890839576721191e+00,6.100000000000000000e+01,2.504360079765319824e-01,6.200000000000000000e+01,-8.819681406021118164e-01,6.300000000000000000e+01,7.435618042945861816e-01
1.100000000000000000e+01,9.046331644058227539e-01,1.200000000000000000e+01,-2.961324155330657959e-02,1.300000000000000000e+01,-2.473612785339355469e+00,3.100000000000000000e+01,9.067291021347045898e-01,3.200000000000000000e+01,2.531974315643310547e-01,3.300000000000000000e+01,-2.344387531280517578e+00,5.100000000000000000e+01,-2.626553773880004883e-01,5.200000000000000000e+01,5.756890177726745605e-01,5.300000000000000000e+01,-1.882617592811584473e+00,2.100000000000000000e+01,-1.056262254714965820e+00,2.200000000000000000e+01,-4.489486813545227051e-01,2.300000000000000000e+01,1.798059582710266113e+00,4.100000000000000000e+01,-7.486050724983215332e-01,4.200000000000000000e+01,-3.528922796249389648e-01,4.300000000000000000e+01,1.436320543289184570e+00,6.100000000000000000e+01,2.507510185241699219e-01,6.200000000000000000e+01,-6.498836874961853027e-01,6.300000000000000000e+01,6.117708683013916016e-01
1.100000000000000000e+01,9.195023775100708008e-01,1.200000000000000000e+01,4.016011953353881836e-04,1.300000000000000000e+01,-2.453963279724121094e+00,3.100000000000000000e+01,9.022679924964904785e-01,3.200000000000000000e+01,-4.974820464849472046e-02,3.300000000000000000e+01,-2.314885139465332031e+00,5.100000000000000000e+01,-2.547889351844787598e-01,5.200000000000000000e+01,7.890037894248962402e-01,5.300000000000000000e+01,-2.514719963073730469e+00,2.100000000000000000e+01,-1.285455822944641113e+00,2.200000000000000000e+01,-2.830957770347595215e-01,2.300000000000000000e+01,2.169787168502807617e+00,4.100000000000000000e+01,-8.219799995422363281e-01,4.200000000000000000e+01,-2.257921695709228516e-01,4.300000000000000000e+01,1.516991496086120605e+00,6.100000000000000000e+01,2.859604358673095703e-01,6.200000000000000000e+01,-3.812664747238159180e-01,6.300000000000000000e+01,6.334616541862487793e-01
1.100000000000000000e+01,1.000656843185424805e+00,1.200000000000000000e+01,-1.128296554088592529e-02,1.300000000000000000e+01,-2.223711252212524414e+00,3.100000000000000000e+01,8.166276216506958008e-01,3.200000000000000000e+01,-8.006482571363449097e-02,3.300000000000000000e+01,-2.308093786239624023e+00,5.100000000000000000e+01,-3.128792941570281982e-01,5.200000000000000000e+01,8.223385810852050781e-01,5.300000000000000000e+01,-2.505490779876708984e+00,2.100000000000000000e+01,-9.971036911010742188e-01,2.200000000000000000e+01,-6.137055754661560059e-01,2.300000000000000000e+01,2.159501075744628906e+00,4.100000000000000000e+01,-7.493656873703002930e-01,4.200000000000000000e+01,-1.886701583862304688e-01,4.300000000000000000e+01,1.916868209838867188e+00,6.100000000000000000e+01,4.454276263713836670e-01,6.200000000000000000e+01,-1.990523189306259155e-01,6.300000000000000000e+01,6.216400861740112305e-01
