-7.866223309822912430e-03,5.888472690214139466e-02,3.196046437817063879e-01,2.429860208633480845e-01,1.789732633993163513e-01,5.255946258124692960e-01,3.589035428875881895e-01,-3.293720708107763517e-01,-4.668370716015284860e-01,2.424050387464254386e-01,4.319814486519688024e-01,-9.689789806762659774e-01,3.114321003668658050e-01,1.118618052369465765e+00,-1.560860348427729749e-01,-6.495198300944954317e-01,-2.513492689846191230e-01,-1.986133986546427810e-01
-6.245577034594222005e-03,6.040260688653895094e-02,3.181683499770036616e-01,2.410696140315876645e-01,1.754963610981333799e-01,5.305040636883613381e-01,3.602457717135203463e-01,-3.222210124750667370e-01,-4.760199043602960089e-01,2.380978739470484828e-01,4.265187909496153673e-01,-9.669641168118283669e-01,3.065603256861434422e-01,1.124275283759373689e+00,-1.557846992684872311e-01,-6.499617414398193294e-01,-2.390155143002316573e-01,-1.953707656081470068e-01
-4.522009866996899198e-03,6.226735551726277768e-02,3.161965134383508125e-01,2.385192121945858001e-01,1.707134034601652806e-01,5.371757663187429754e-01,3.612134507392308347e-01,-3.124265238415663282e-01,-4.887226547710740721e-01,2.327091189808201122e-01,4.187848231775685437e-01,-9.642316013579740330e-01,2.998390037490336613e-01,1.130960681700892145e+00,-1.554524246469372872e-01,-6.503851858069671366e-01,-2.230773942978636071e-01,-1.907022689975411689e-01
-3.182020897531355041e-03,6.434341537983476189e-02,3.139441202448519652e-01,2.356714873982587721e-01,1.650732487711764618e-01,5.442072240710873476e-01,3.611111191489341787e-01,-3.007630464104390500e-01,-5.038049801122450599e-01,2.270837940313802372e-01,4.093109252366425310e-01,-9.610634060613055807e-01,2.918459298863612661e-01,1.137060077840136518e+00,-1.552133718739214241e-01,-6.503788514580053359e-01,-2.057949655880868534e-01,-1.841456365857540300e-01
-2.437607429140310582e-03,6.655373600621081187e-02,3.116187843063530361e-01,2.327451824933227664e-01,1.588549029300589110e-01,5.510118523023166404e-01,3.595669091683149077e-01,-2.876938862423321086e-01,-5.205142182854791688e-01,2.217874098042213193e-01,3.984855699655548422e-01,-9.576221569005534118e-01,2.829599900970186099e-01,1.141699271482344402e+00,-1.551392181306953666e-01,-6.496277036349595857e-01,-1.885512805063103703e-01,-1.757751789779074814e-01
-2.248035632941535345e-03,6.888122501892271488e-02,3.094168298960419117e-01,2.298706860061589530e-01,1.521929486995683145e-01,5.574174132419900118e-01,3.565060806689762662e-01,-2.734529120385881251e-01,-5.383090468632254488e-01,2.171649030744282061e-01,3.866133329854790635e-01,-9.539962860214509233e-01,2.734006224648607430e-01,1.144511574433337397e+00,-1.552774416242332922e-01,-6.478517338840010797e-01,-1.720179463735214132e-01,-1.658949922945207600e-01
-2.400049970024599293e-03,7.133981679775396045e-02,3.075144289166276135e-01,2.271139371986631572e-01,1.451388109741062471e-01,5.635773972139805910e-01,3.520958667441158596e-01,-2.581363688520699196e-01,-5.567806885932631289e-01,2.133744896963079007e-01,3.739477132418292382e-01,-9.502335929975314066e-01,2.632672376763246502e-01,1.145479624761204018e+00,-1.556605625250804814e-01,-6.447776277439546400e-01,-1.561183042405291654e-01,-1.550255074440550773e-01
-2.626080198434336058e-03,7.392928633871583000e-02,3.060358794815125627e-01,2.244969006130834444e-01,1.377232746890373616e-01,5.698560983368868849e-01,3.466605544357045932e-01,-2.417975238129636550e-01,-5.756307734685990329e-01,2.104174891155329574e-01,3.606990519094798175e-01,-9.463663226497112113e-01,2.525871600468180267e-01,1.144820905670116629e+00,-1.563018065068173257e-01,-6.401361998039195589e-01,-1.406469627772426456e-01,-1.438459505237623670e-01
-2.720318946571035311e-03,7.660097779398337969e-02,3.050273944352444033e-01,2.220174282516298447e-01,1.300111469777152640e-01,5.762054707789026065e-01,3.405668387730954039e-01,-2.245216605945167532e-01,-5.946703643880006940e-01,2.081911133796960078e-01,3.470360913543003578e-01,-9.424278075234229224e-01,2.413668396382548376e-01,1.142896163392599806e+00,-1.571867286542431297e-01,-6.336790717311345800e-01,-1.255041516288498138e-01,-1.325093475197688664e-01
-2.610020279786719188e-03,7.924712536836998888e-02,3.044534515480246117e-01,2.196668701461654549e-01,1.221235240006526279e-01,5.826022959950863944e-01,3.341059701224672329e-01,-2.064655553433140389e-01,-6.138148928022830741e-01,2.065632612861840745e-01,3.330842535922999281e-01,-9.384602890547624199e-01,2.296320338859507704e-01,1.140131089492529171e+00,-1.582681469816910047e-01,-6.252018185042080844e-01,-1.107065573522351964e-01,-1.210918719754926764e-01
-2.358919854136763174e-03,8.171539441083366939e-02,3.042191805169279228e-01,2.174421028876285800e-01,1.142222255805047798e-01,5.886701493373057703e-01,3.274186652047932355e-01,-1.878562691303676258e-01,-6.330635914515085894e-01,2.054392202139032064e-01,3.189247758928884791e-01,-9.345144889373553365e-01,2.174445305801158967e-01,1.136964267058701683e+00,-1.594685519673047502e-01,-6.145584291002487154e-01,-9.637150634906455071e-02,-1.092172743671030177e-01
-2.115148572922857448e-03,8.384118554093955566e-02,3.042089800069758265e-01,2.153488349652950828e-01,1.064705599133937974e-01,5.939355069250160657e-01,3.204895098783334673e-01,-1.689580254549621074e-01,-6.524652320345676326e-01,2.047943258669821798e-01,3.045993666452642690e-01,-9.306430313511515617e-01,2.048959145675096627e-01,1.133940906979591823e+00,-1.606895077986877085e-01,-6.016596816660998437e-01,-8.267401291256587514e-02,-9.641983071255556814e-02
-2.040319191512980895e-03,8.547645540835172029e-02,3.043259939837261729e-01,2.133937719513089859e-01,9.898968043813362316e-02,5.981041403583390315e-01,3.131962525350492355e-01,-1.500296340123885019e-01,-6.720801345956937123e-01,2.046744607804474869e-01,2.901190659374750513e-01,-9.268915082127878735e-01,1.920930422779173752e-01,1.131538621858735993e+00,-1.618246859505458046e-01,-5.864591197615530715e-01,-6.978936994331941257e-02,-8.243082494324638354e-02
-2.252655874096968526e-03,8.650955020183263844e-02,3.045171594105565149e-01,2.115690158734983561e-01,9.183194991171815535e-02,6.009862175638944759e-01,3.053797616381236923e-01,-1.312856910552405165e-01,-6.919498187502348685e-01,2.051800348559418286e-01,2.754756369227331358e-01,-9.232916943433455703e-01,1.791436858595965853e-01,1.130031356163709644e+00,-1.627715743316821839e-01,-5.689378480425371087e-01,-5.783671893650829676e-02,-6.710964848330483457e-02
