Logging started at 20250526-1130
scale: [3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927]
mid: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
scale: [3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927]
mid: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
NVIDIA RTX A6000
Process ID: 1173586
[BC Init] Loaded actor weights from weights/bc_sac_pretrained_actor.pth
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: -17548.8   Time: 0:00:08
Num steps: 290000   Return: -9387.0   Time: 0:53:24
Num steps: 300000   Return: -26724.6   Time: 0:55:12
Num steps: 310000   Return: -7215.6   Time: 0:56:58
Num steps: 320000   Return: -33320.8   Time: 0:58:47
Num steps: 330000   Return: -16072.7   Time: 1:00:31
Num steps: 340000   Return: -6432.9   Time: 1:02:13
Num steps: 350000   Return: -10758.5   Time: 1:03:58
Num steps: 360000   Return: -8494.0   Time: 1:05:43
Num steps: 370000   Return: -12086.3   Time: 1:07:32
Num steps: 380000   Return: -30565.8   Time: 1:09:22
Num steps: 390000   Return: -11349.8   Time: 1:11:06
Num steps: 400000   Return: -6304.0   Time: 1:12:49
Num steps: 410000   Return: -14325.2   Time: 1:14:35
Num steps: 420000   Return: -9393.5   Time: 1:16:24
Num steps: 430000   Return: -5652.6   Time: 1:18:08
Num steps: 440000   Return: -18430.3   Time: 1:19:51
Num steps: 450000   Return: -17906.9   Time: 1:21:38
Num steps: 460000   Return: -33443.0   Time: 1:23:28
Num steps: 470000   Return: -12924.9   Time: 1:25:16
Num steps: 480000   Return: -17814.3   Time: 1:27:07
Num steps: 490000   Return: -10087.6   Time: 1:28:58
Num steps: 500000   Return: -14212.9   Time: 1:30:45
Num steps: 510000   Return: -25236.9   Time: 1:32:32
Num steps: 520000   Return: -18591.9   Time: 1:34:15
Num steps: 530000   Return: -3102.2   Time: 1:36:00
Num steps: 540000   Return: -10307.4   Time: 1:37:46
Num steps: 550000   Return: -9268.3   Time: 1:39:31
Num steps: 560000   Return: -3865.7   Time: 1:41:17
Num steps: 570000   Return: -13203.4   Time: 1:43:04
Num steps: 580000   Return: -13651.3   Time: 1:44:52
Num steps: 590000   Return: -23864.8   Time: 1:46:39
Num steps: 600000   Return: -19268.4   Time: 1:48:26
Num steps: 610000   Return: -23967.0   Time: 1:50:18
Num steps: 620000   Return: -18821.6   Time: 1:52:04
Num steps: 630000   Return: -5353.3   Time: 1:53:50
Num steps: 640000   Return: -3444.0   Time: 1:55:41
Num steps: 650000   Return: 171.1   Time: 1:57:26
Num steps: 660000   Return: -4404.2   Time: 1:59:14
Num steps: 670000   Return: -29234.7   Time: 2:01:02
Num steps: 680000   Return: -10956.5   Time: 2:02:49
Num steps: 690000   Return: -11216.0   Time: 2:04:39
Num steps: 700000   Return: -14236.1   Time: 2:06:28
Num steps: 710000   Return: -11683.6   Time: 2:08:15
Num steps: 720000   Return: -15629.2   Time: 2:10:05
Num steps: 730000   Return: -10613.2   Time: 2:11:50
Num steps: 740000   Return: -2893.3   Time: 2:13:33
Num steps: 750000   Return: -2655.6   Time: 2:15:19
Num steps: 760000   Return: -34155.8   Time: 2:17:07
Num steps: 770000   Return: -611.1   Time: 2:18:54
Num steps: 780000   Return: -8685.6   Time: 2:20:41
Num steps: 790000   Return: -4741.4   Time: 2:22:34
Num steps: 800000   Return: -12996.0   Time: 2:24:33
Num steps: 810000   Return: -1488.3   Time: 2:26:28
Num steps: 820000   Return: -7180.4   Time: 2:28:27
Num steps: 830000   Return: -13967.3   Time: 2:30:23
Num steps: 840000   Return: -4084.0   Time: 2:32:17
Num steps: 850000   Return: -2955.9   Time: 2:34:13
Num steps: 860000   Return: -10227.6   Time: 2:36:06
Num steps: 870000   Return: 1337.0   Time: 2:38:00
Num steps: 880000   Return: -5911.4   Time: 2:39:57
Num steps: 890000   Return: -5118.7   Time: 2:41:53
Num steps: 900000   Return: -2289.9   Time: 2:43:52
Num steps: 910000   Return: -4352.3   Time: 2:45:51
Num steps: 920000   Return: 106.7   Time: 2:47:49
Num steps: 930000   Return: -3919.0   Time: 2:49:46
Num steps: 940000   Return: -1936.2   Time: 2:51:46
Num steps: 950000   Return: -5911.3   Time: 2:53:45
Num steps: 960000   Return: -22862.0   Time: 2:55:42
Num steps: 970000   Return: -5839.5   Time: 2:57:36
Num steps: 980000   Return: -5615.7   Time: 2:59:35
Num steps: 990000   Return: -7388.9   Time: 3:01:31
Num steps: 1000000   Return: -2031.8   Time: 3:03:25
Num steps: 1010000   Return: -9165.2   Time: 3:05:19
Num steps: 1020000   Return: 1456.5   Time: 3:07:14
Num steps: 1030000   Return: -2494.6   Time: 3:09:12
Num steps: 1040000   Return: -2832.4   Time: 3:11:06
Num steps: 1050000   Return: -61.5   Time: 3:12:59
Num steps: 1060000   Return: 3631.9   Time: 3:14:58
Num steps: 1070000   Return: 1818.7   Time: 3:16:57
Num steps: 1080000   Return: -7199.8   Time: 3:18:55
Num steps: 1090000   Return: 4536.5   Time: 3:20:50
Num steps: 1100000   Return: -6858.3   Time: 3:22:47
Num steps: 1110000   Return: -5869.9   Time: 3:24:41
Num steps: 1120000   Return: 5122.0   Time: 3:26:39
Num steps: 1130000   Return: -9521.5   Time: 3:28:31
Num steps: 1140000   Return: -5767.3   Time: 3:30:31
Num steps: 1150000   Return: -15106.8   Time: 3:32:27
Num steps: 1160000   Return: -4365.0   Time: 3:34:23
Num steps: 1170000   Return: -2391.4   Time: 3:36:18
Num steps: 1180000   Return: -961.5   Time: 3:38:16
Num steps: 1190000   Return: -25863.2   Time: 3:40:14
Num steps: 1200000   Return: -6612.8   Time: 3:42:06
Num steps: 1210000   Return: 9928.7   Time: 3:44:02
Num steps: 1220000   Return: 3633.4   Time: 3:45:56
Num steps: 1230000   Return: 2225.2   Time: 3:47:53
Num steps: 1240000   Return: -3352.3   Time: 3:49:47
Num steps: 1250000   Return: -5394.1   Time: 3:51:43
Num steps: 1260000   Return: -1309.4   Time: 3:53:38
Num steps: 1270000   Return: 1740.7   Time: 3:55:37
Num steps: 1280000   Return: 2975.6   Time: 3:57:35
Num steps: 1290000   Return: 2412.2   Time: 3:59:30
Num steps: 1300000   Return: -11663.5   Time: 4:01:24
Num steps: 1310000   Return: -3490.5   Time: 4:03:19
Num steps: 1320000   Return: 633.3   Time: 4:05:17
Num steps: 1330000   Return: -5672.3   Time: 4:07:10
Num steps: 1340000   Return: 1473.1   Time: 4:09:01
Num steps: 1350000   Return: -11726.0   Time: 4:10:56
Num steps: 1360000   Return: -804.0   Time: 4:12:52
Num steps: 1370000   Return: -1791.6   Time: 4:14:49
Num steps: 1380000   Return: -2983.0   Time: 4:16:47
Num steps: 1390000   Return: -6736.4   Time: 4:18:42
Num steps: 1400000   Return: -4534.9   Time: 4:20:34
Num steps: 1410000   Return: -1450.9   Time: 4:22:23
Num steps: 1420000   Return: -4056.7   Time: 4:24:14
Num steps: 1430000   Return: -7055.9   Time: 4:26:11
Num steps: 1440000   Return: -2199.5   Time: 4:28:05
Num steps: 1450000   Return: 3864.6   Time: 4:30:04
Num steps: 1460000   Return: 2306.8   Time: 4:31:55
Num steps: 1470000   Return: -5687.5   Time: 4:33:48
Num steps: 1480000   Return: -1973.8   Time: 4:35:43
Num steps: 1490000   Return: 1386.1   Time: 4:37:37
Num steps: 1500000   Return: 8451.0   Time: 4:39:34
Num steps: 1510000   Return: -8906.3   Time: 4:41:35
Num steps: 1520000   Return: 11709.3   Time: 4:43:32
Num steps: 1530000   Return: 11155.0   Time: 4:45:25
Num steps: 1540000   Return: 4260.4   Time: 4:47:20
Num steps: 1550000   Return: -3668.2   Time: 4:49:15
Num steps: 1560000   Return: -599.9   Time: 4:51:10
Num steps: 1570000   Return: 7374.2   Time: 4:53:07
Num steps: 1580000   Return: 4228.1   Time: 4:55:02
Num steps: 1590000   Return: 6438.4   Time: 4:56:59
Num steps: 1600000   Return: -7759.0   Time: 4:58:52
Num steps: 1610000   Return: 3565.4   Time: 5:00:48
Num steps: 1620000   Return: -6243.1   Time: 5:02:42
Num steps: 1630000   Return: 4550.9   Time: 5:04:34
Num steps: 1640000   Return: 4416.6   Time: 5:06:27
Num steps: 1650000   Return: 1175.6   Time: 5:08:22
Num steps: 1660000   Return: 7396.3   Time: 5:10:15
Num steps: 1670000   Return: 5265.7   Time: 5:12:05
Num steps: 1680000   Return: -14377.5   Time: 5:14:00
Num steps: 1690000   Return: -6584.3   Time: 5:15:56
Num steps: 1700000   Return: -1007.6   Time: 5:17:48
Num steps: 1710000   Return: 4756.1   Time: 5:19:46
Num steps: 1720000   Return: 14603.1   Time: 5:21:44
Num steps: 1730000   Return: 6594.7   Time: 5:23:40
Num steps: 1740000   Return: -215.9   Time: 5:25:33
Num steps: 1750000   Return: 3684.3   Time: 5:27:25
Num steps: 1760000   Return: 5323.1   Time: 5:29:13
Num steps: 1770000   Return: 1202.8   Time: 5:30:59
Num steps: 1780000   Return: 2075.7   Time: 5:32:50
Num steps: 1790000   Return: 12956.8   Time: 5:34:36
Num steps: 1800000   Return: -366.1   Time: 5:36:23
Num steps: 1810000   Return: -5492.0   Time: 5:38:13
Num steps: 1820000   Return: 8065.8   Time: 5:40:01
Num steps: 1830000   Return: -13678.6   Time: 5:41:49
Num steps: 1840000   Return: 8155.7   Time: 5:43:37
Num steps: 1850000   Return: 25363.2   Time: 5:45:34
Num steps: 1860000   Return: 5506.8   Time: 5:47:24
Num steps: 1870000   Return: 3878.9   Time: 5:49:21
Num steps: 1880000   Return: -8563.2   Time: 5:51:11
Num steps: 1890000   Return: 107.6   Time: 5:53:02
Num steps: 1900000   Return: 7134.3   Time: 5:55:03
Num steps: 1910000   Return: -8073.6   Time: 5:57:02
Num steps: 1920000   Return: 7602.4   Time: 5:59:04
Num steps: 1930000   Return: 9210.2   Time: 6:00:57
Num steps: 1940000   Return: 1316.3   Time: 6:02:46
Num steps: 1950000   Return: -272.5   Time: 6:04:48
Num steps: 1960000   Return: -6733.4   Time: 6:06:53
Num steps: 1970000   Return: -1344.1   Time: 6:08:54
Num steps: 1980000   Return: 5374.6   Time: 6:10:47
Num steps: 1990000   Return: 4647.3   Time: 6:12:23
Num steps: 2000000   Return: -4716.7   Time: 6:14:22
