Logging started at 20250515-1400
NVIDIA RTX A6000
Process ID: 3064721
Env: StickInsect-v4, experts/StickInsect_states_v1.pt, experts/StickInsect_actions_v1.pt, Seed: 0
Rollout length: 3000
Num steps: 2000000, Eval interval: 10000
Gamma: 0.995, Mix buffer: 1, Batch size: 64
lr_actor: 0.0001, lr_critic: 0.0001, lr_disc: 0.0001
Units Actor: (64, 64), Units Critic: (64, 64)
Units Disc R: (100, 100), Units Disc V: (100, 100)
Epoch ppo: 50, Epoch disc: 10
Clip Epsc: 0.2, Lambda: 0.97, Coef Ent: 0.01, Max Grad Norm: 10.0
Load data states: (2749, 47), actions: (2749, 18)
Expert data states: (2748, 47), actions: (2748, 18)
Expert buffer size: 2748
Initial state shape: (47,)
Num steps: 10000    Return: 3017.1   Time: 0:00:22
Num steps: 1080000   Return: 3023.0   Time: 0:39:01
Num steps: 1090000   Return: 3092.9   Time: 0:39:23
Num steps: 1100000   Return: 2980.1   Time: 0:39:45
Num steps: 1110000   Return: 2999.4   Time: 0:40:07
Num steps: 1120000   Return: 2486.6   Time: 0:40:27
Num steps: 1130000   Return: 2998.3   Time: 0:40:48
Num steps: 1140000   Return: 2964.8   Time: 0:41:10
Num steps: 1150000   Return: 3044.0   Time: 0:41:31
Num steps: 1160000   Return: 3022.5   Time: 0:41:53
Num steps: 1170000   Return: 3006.0   Time: 0:42:15
Num steps: 1180000   Return: 3007.9   Time: 0:42:36
Num steps: 1190000   Return: 3067.8   Time: 0:42:57
Num steps: 1200000   Return: 2440.0   Time: 0:43:17
Num steps: 1210000   Return: 3097.2   Time: 0:43:38
Num steps: 1220000   Return: 2443.0   Time: 0:43:58
Num steps: 1230000   Return: 3071.7   Time: 0:44:21
Num steps: 1240000   Return: 3005.7   Time: 0:44:43
Num steps: 1250000   Return: 3024.8   Time: 0:45:04
Num steps: 1260000   Return: 2998.4   Time: 0:45:26
Num steps: 1270000   Return: 2970.3   Time: 0:45:47
Num steps: 1280000   Return: 2971.2   Time: 0:46:09
Num steps: 1290000   Return: 2985.8   Time: 0:46:31
Num steps: 1300000   Return: 3018.5   Time: 0:46:52
Num steps: 1310000   Return: 3003.8   Time: 0:47:13
Num steps: 1320000   Return: 2978.4   Time: 0:47:35
Num steps: 1330000   Return: 3142.1   Time: 0:47:56
Num steps: 1340000   Return: 3005.5   Time: 0:48:17
Num steps: 1350000   Return: 3066.6   Time: 0:48:40
Num steps: 1360000   Return: 3054.9   Time: 0:49:01
Num steps: 1370000   Return: 3000.4   Time: 0:49:22
Num steps: 1380000   Return: 3050.3   Time: 0:49:43
Num steps: 1390000   Return: 2988.4   Time: 0:50:05
Num steps: 1400000   Return: 2989.7   Time: 0:50:26
Num steps: 1410000   Return: 3123.9   Time: 0:50:48
Num steps: 1420000   Return: 3033.7   Time: 0:51:09
Num steps: 1430000   Return: 3047.6   Time: 0:51:31
Num steps: 1440000   Return: 3120.4   Time: 0:51:53
Num steps: 1450000   Return: 3010.6   Time: 0:52:14
Num steps: 1460000   Return: 2999.5   Time: 0:52:35
Num steps: 1470000   Return: 2982.2   Time: 0:52:57
Num steps: 1480000   Return: 3059.2   Time: 0:53:18
Num steps: 1490000   Return: 2994.8   Time: 0:53:40
Num steps: 1500000   Return: 3023.2   Time: 0:54:02
Num steps: 1510000   Return: 2997.8   Time: 0:54:23
Num steps: 1520000   Return: 3006.5   Time: 0:54:44
Num steps: 1530000   Return: 3003.4   Time: 0:55:06
Num steps: 1540000   Return: 3039.7   Time: 0:55:26
Num steps: 1550000   Return: 3004.3   Time: 0:55:48
Num steps: 1560000   Return: 2441.4   Time: 0:56:07
Num steps: 1570000   Return: 3091.3   Time: 0:56:28
Num steps: 1580000   Return: 2998.0   Time: 0:56:49
Num steps: 1590000   Return: 3094.4   Time: 0:57:11
Num steps: 1600000   Return: 2453.2   Time: 0:57:31
Num steps: 1610000   Return: 3011.0   Time: 0:57:52
Num steps: 1620000   Return: 3009.1   Time: 0:58:14
Num steps: 1630000   Return: 3008.5   Time: 0:58:36
Num steps: 1640000   Return: 2993.9   Time: 0:58:57
Num steps: 1650000   Return: 3045.4   Time: 0:59:19
Num steps: 1660000   Return: 3051.2   Time: 0:59:40
Num steps: 1670000   Return: 3023.7   Time: 1:00:01
Num steps: 1680000   Return: 3035.9   Time: 1:00:23
Num steps: 1690000   Return: 3047.2   Time: 1:00:45
Num steps: 1700000   Return: 3070.4   Time: 1:01:06
Num steps: 1710000   Return: 3049.6   Time: 1:01:27
Num steps: 1720000   Return: 3114.3   Time: 1:01:49
Num steps: 1730000   Return: 3036.1   Time: 1:02:10
Num steps: 1740000   Return: 3077.3   Time: 1:02:32
Num steps: 1750000   Return: 3050.9   Time: 1:02:53
Num steps: 1760000   Return: 3035.0   Time: 1:03:14
Num steps: 1770000   Return: 3013.9   Time: 1:03:35
Num steps: 1780000   Return: 2991.0   Time: 1:03:57
Num steps: 1790000   Return: 2478.7   Time: 1:04:16
Num steps: 1800000   Return: 3058.3   Time: 1:04:38
Num steps: 1810000   Return: 3033.7   Time: 1:05:01
Num steps: 1820000   Return: 3013.4   Time: 1:05:23
Num steps: 1830000   Return: 3029.0   Time: 1:05:44
Num steps: 1840000   Return: 3064.7   Time: 1:05:59
Num steps: 1850000   Return: 3028.6   Time: 1:06:14
Num steps: 1860000   Return: 3027.4   Time: 1:06:30
Num steps: 1870000   Return: 2981.3   Time: 1:06:45
Num steps: 1880000   Return: 2985.9   Time: 1:07:00
Num steps: 1890000   Return: 2980.0   Time: 1:07:16
Num steps: 1900000   Return: 3003.4   Time: 1:07:31
Num steps: 1910000   Return: 3029.4   Time: 1:07:46
Num steps: 1920000   Return: 2514.2   Time: 1:08:01
Num steps: 1930000   Return: 2998.9   Time: 1:08:17
Num steps: 1940000   Return: 3015.1   Time: 1:08:32
Num steps: 1950000   Return: 2999.8   Time: 1:08:48
Num steps: 1960000   Return: 3103.9   Time: 1:09:02
Num steps: 1970000   Return: 2982.6   Time: 1:09:17
Num steps: 1980000   Return: 3003.6   Time: 1:09:32
Num steps: 1990000   Return: 3006.7   Time: 1:09:47
Num steps: 2000000   Return: 2989.0   Time: 1:10:02
Models saved to logs/StickInsect-v4/airl/20250515-1400/model
