Logging started at 20250426-1130
NVIDIA RTX A6000
Process ID: 1781490
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: 619.9   Time: 0:00:06
Num steps: 20000    Return: -768.3   Time: 0:01:36
Num steps: 30000    Return: -3032.4   Time: 0:03:08
Num steps: 40000    Return: -2571.4   Time: 0:04:42
Num steps: 50000    Return: -3015.1   Time: 0:06:16
Num steps: 60000    Return: -4749.2   Time: 0:07:50
Num steps: 70000    Return: -6935.0   Time: 0:09:23
Num steps: 80000    Return: -976.0   Time: 0:10:53
Num steps: 90000    Return: -1272.8   Time: 0:12:25
Num steps: 100000   Return: -1574.2   Time: 0:13:55
Num steps: 110000   Return: -3119.0   Time: 0:15:28
Num steps: 120000   Return: -5913.9   Time: 0:17:00
Num steps: 130000   Return: -6636.5   Time: 0:18:31
Num steps: 140000   Return: -1888.8   Time: 0:20:02
Num steps: 150000   Return: -2388.7   Time: 0:21:36
Num steps: 160000   Return: -2212.4   Time: 0:23:08
Num steps: 170000   Return: -4727.4   Time: 0:24:40
Num steps: 180000   Return: -1784.9   Time: 0:26:11
Num steps: 190000   Return: -3160.6   Time: 0:27:43
Num steps: 200000   Return: -1246.9   Time: 0:29:15
Num steps: 210000   Return: -3151.3   Time: 0:30:46
Num steps: 220000   Return: -3327.4   Time: 0:32:18
Num steps: 230000   Return: -3984.0   Time: 0:33:49
Num steps: 240000   Return: -1644.1   Time: 0:35:20
Num steps: 250000   Return: -1190.8   Time: 0:36:50
Num steps: 260000   Return: -1441.7   Time: 0:38:23
Num steps: 270000   Return: -1230.8   Time: 0:39:55
Num steps: 280000   Return: -1629.9   Time: 0:41:26
Num steps: 290000   Return: -1168.4   Time: 0:42:58
Num steps: 300000   Return: -2503.8   Time: 0:44:30
Num steps: 310000   Return: -1304.4   Time: 0:46:04
Num steps: 320000   Return: -1400.0   Time: 0:47:36
Num steps: 330000   Return: -930.8   Time: 0:49:08
Num steps: 340000   Return: -979.1   Time: 0:50:42
Num steps: 350000   Return: -1114.9   Time: 0:52:14
Num steps: 360000   Return: -3404.3   Time: 0:53:46
Num steps: 370000   Return: -3090.5   Time: 0:55:18
Num steps: 380000   Return: -1974.0   Time: 0:56:52
Num steps: 390000   Return: -750.7   Time: 0:58:25
Num steps: 400000   Return: -613.8   Time: 0:59:54
Num steps: 410000   Return: -626.7   Time: 1:01:25
Num steps: 420000   Return: -567.7   Time: 1:02:58
Num steps: 430000   Return: -493.8   Time: 1:04:25
Num steps: 440000   Return: -352.9   Time: 1:05:54
Num steps: 450000   Return: -544.3   Time: 1:07:24
Num steps: 460000   Return: -425.4   Time: 1:08:55
Num steps: 470000   Return: -370.8   Time: 1:10:25
Num steps: 480000   Return: -335.0   Time: 1:11:56
Num steps: 490000   Return: -488.9   Time: 1:13:33
Num steps: 500000   Return: -462.3   Time: 1:15:02
Num steps: 510000   Return: -655.7   Time: 1:16:31
Num steps: 520000   Return: -349.9   Time: 1:18:00
Num steps: 530000   Return: -284.2   Time: 1:19:28
Num steps: 540000   Return: -738.8   Time: 1:20:58
Num steps: 550000   Return: -301.5   Time: 1:22:31
Num steps: 560000   Return: -302.5   Time: 1:24:00
Num steps: 570000   Return: -177.7   Time: 1:25:33
Num steps: 580000   Return: -317.1   Time: 1:27:03
Num steps: 590000   Return: -141.8   Time: 1:28:31
Num steps: 600000   Return: -225.1   Time: 1:30:00
Num steps: 610000   Return: -218.4   Time: 1:31:31
Num steps: 620000   Return: -171.8   Time: 1:32:59
Num steps: 630000   Return: -266.2   Time: 1:34:35
Num steps: 640000   Return: -246.1   Time: 1:36:05
Num steps: 650000   Return: -230.5   Time: 1:37:36
Num steps: 660000   Return: -857.6   Time: 1:39:10
Num steps: 670000   Return: -543.2   Time: 1:40:40
Num steps: 680000   Return: -238.9   Time: 1:42:09
Num steps: 690000   Return: -218.5   Time: 1:43:40
Num steps: 700000   Return: -234.5   Time: 1:45:08
Num steps: 710000   Return: -197.1   Time: 1:46:37
Num steps: 720000   Return: -212.6   Time: 1:48:07
Num steps: 730000   Return: -89.8   Time: 1:49:37
Num steps: 740000   Return: -740.9   Time: 1:51:08
Num steps: 750000   Return: -186.2   Time: 1:52:41
Num steps: 760000   Return: -208.8   Time: 1:54:11
Num steps: 770000   Return: -868.2   Time: 1:55:43
Num steps: 780000   Return: -155.9   Time: 1:57:18
Num steps: 790000   Return: -201.3   Time: 1:58:49
Num steps: 800000   Return: -226.2   Time: 2:00:20
Num steps: 810000   Return: -464.3   Time: 2:01:52
Num steps: 820000   Return: -193.5   Time: 2:03:25
Num steps: 830000   Return: -955.8   Time: 2:04:55
Num steps: 840000   Return: -238.8   Time: 2:06:25
Num steps: 850000   Return: -199.9   Time: 2:07:56
Num steps: 860000   Return: -271.6   Time: 2:09:27
Num steps: 870000   Return: -250.4   Time: 2:10:56
Num steps: 880000   Return: -213.4   Time: 2:12:27
Num steps: 890000   Return: -186.0   Time: 2:13:55
Num steps: 900000   Return: -803.5   Time: 2:15:27
Num steps: 910000   Return: -190.8   Time: 2:16:56
Num steps: 920000   Return: -245.4   Time: 2:18:31
Num steps: 930000   Return: -243.8   Time: 2:20:03
Num steps: 940000   Return: -126.2   Time: 2:21:38
Num steps: 950000   Return: -183.2   Time: 2:23:13
Num steps: 960000   Return: -170.6   Time: 2:24:49
Num steps: 970000   Return: -136.6   Time: 2:26:19
Num steps: 980000   Return: -204.9   Time: 2:27:50
Num steps: 990000   Return: -149.0   Time: 2:29:23
Num steps: 1000000   Return: -137.5   Time: 2:30:56
