Logging started at 20250727-1751
scale: [1. 1. 1. 1. 1. 1. 1. 1.]
mid: [0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1.]
scale: [1. 1. 1. 1. 1. 1. 1. 1.]
mid: [0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1.]
NVIDIA GeForce RTX 4060 Laptop GPU
Process ID: 18068
Env: Ant-v4, experts/Ant_states.pt, experts/Ant_actions.pt, Seed: 0
Rollout length: 1000
Num steps: 2000000, Eval interval: 10000
Gamma: 0.995, Mix buffer: 1, Batch size: 64
lr_actor: 0.0001, lr_critic: 0.0001, lr_disc: 0.0001
Units Actor: (64, 64), Units Critic: (64, 64)
Units Disc R: (100, 100), Units Disc V: (100, 100)
Epoch ppo: 50, Epoch disc: 10
Clip Epsc: 0.2, Lambda: 0.97, Coef Ent: 0.01, Max Grad Norm: 10.0
Load data states: (64, 1000, 27), actions: (64, 1000, 8)
Expert data states: (63936, 27), actions: (63936, 8)
normalized expert action high: 0.9990000128746033
normalized expert action low: -0.9990000128746033
Expert buffer size: 63936
Initial state shape: (27,)
Num steps: 10000    Return: 848.6   Time: 0:00:07
Num steps: 810000   Return: 2076.8   Time: 0:09:20
Num steps: 820000   Return: 2020.2   Time: 0:09:27
Num steps: 830000   Return: 1370.6   Time: 0:09:34
Num steps: 840000   Return: 1861.1   Time: 0:09:40
Num steps: 850000   Return: 1461.4   Time: 0:09:47
Num steps: 860000   Return: 1855.2   Time: 0:09:54
Num steps: 870000   Return: 1089.2   Time: 0:10:00
Num steps: 880000   Return: 1114.7   Time: 0:10:06
Num steps: 890000   Return: 1652.1   Time: 0:10:13
Num steps: 900000   Return: 1925.0   Time: 0:10:20
Num steps: 910000   Return: 1246.2   Time: 0:10:27
Num steps: 920000   Return: 1133.5   Time: 0:10:34
Num steps: 930000   Return: 1146.4   Time: 0:10:41
Num steps: 940000   Return: 2083.5   Time: 0:10:48
Num steps: 950000   Return: 1166.8   Time: 0:10:55
Num steps: 960000   Return: 236.6   Time: 0:11:02
Num steps: 970000   Return: 1752.1   Time: 0:11:09
Num steps: 980000   Return: 1937.1   Time: 0:11:15
Num steps: 990000   Return: 1201.9   Time: 0:11:22
Num steps: 1000000   Return: 1149.5   Time: 0:11:29
Num steps: 1010000   Return: 1776.4   Time: 0:11:35
Num steps: 1020000   Return: 969.8   Time: 0:11:42
Num steps: 1030000   Return: 2207.2   Time: 0:11:49
Num steps: 1040000   Return: 1485.5   Time: 0:11:55
Num steps: 1050000   Return: 567.2   Time: 0:12:01
Num steps: 1060000   Return: 780.7   Time: 0:12:07
Num steps: 1070000   Return: 471.8   Time: 0:12:14
Num steps: 1080000   Return: 1150.3   Time: 0:12:20
Num steps: 1090000   Return: 346.3   Time: 0:12:27
Num steps: 1100000   Return: 1182.4   Time: 0:12:34
Num steps: 1110000   Return: 231.1   Time: 0:12:40
Num steps: 1120000   Return: 462.1   Time: 0:12:47
Num steps: 1130000   Return: 1380.7   Time: 0:12:54
Num steps: 1140000   Return: 1856.9   Time: 0:13:00
Num steps: 1150000   Return: 2769.2   Time: 0:13:07
Num steps: 1160000   Return: 2325.6   Time: 0:13:14
Num steps: 1170000   Return: 2586.6   Time: 0:13:20
Num steps: 1180000   Return: 2643.6   Time: 0:13:27
Num steps: 1190000   Return: 2667.2   Time: 0:13:34
Num steps: 1200000   Return: 2248.3   Time: 0:13:41
Num steps: 1210000   Return: 2131.3   Time: 0:13:48
Num steps: 1220000   Return: 2782.8   Time: 0:13:54
Num steps: 1230000   Return: 3209.2   Time: 0:14:01
Num steps: 1240000   Return: 3196.4   Time: 0:14:08
Num steps: 1250000   Return: 2643.2   Time: 0:14:14
Num steps: 1260000   Return: 2634.7   Time: 0:14:21
Num steps: 1270000   Return: 2804.1   Time: 0:14:27
Num steps: 1280000   Return: 2210.2   Time: 0:14:34
Num steps: 1290000   Return: 2523.4   Time: 0:14:40
Num steps: 1300000   Return: 2161.8   Time: 0:14:47
Num steps: 1310000   Return: 3039.7   Time: 0:14:54
Num steps: 1320000   Return: 2937.2   Time: 0:15:00
Num steps: 1330000   Return: 3363.3   Time: 0:15:07
Num steps: 1340000   Return: 2673.2   Time: 0:15:14
Num steps: 1350000   Return: 1929.1   Time: 0:15:20
Num steps: 1360000   Return: 3228.0   Time: 0:15:27
Num steps: 1370000   Return: 2990.8   Time: 0:15:34
Num steps: 1380000   Return: 2529.6   Time: 0:15:40
Num steps: 1390000   Return: 1652.7   Time: 0:15:47
Num steps: 1400000   Return: 1888.7   Time: 0:15:53
Num steps: 1410000   Return: 2013.0   Time: 0:16:00
Num steps: 1420000   Return: 2545.0   Time: 0:16:07
Num steps: 1430000   Return: 1432.7   Time: 0:16:13
Num steps: 1440000   Return: 2398.0   Time: 0:16:20
Num steps: 1450000   Return: 219.7   Time: 0:16:27
Num steps: 1460000   Return: -246.8   Time: 0:16:33
Num steps: 1470000   Return: 1317.3   Time: 0:16:40
Num steps: 1480000   Return: 2484.3   Time: 0:16:46
Num steps: 1490000   Return: 2103.4   Time: 0:16:53
Num steps: 1500000   Return: 1646.0   Time: 0:16:59
Num steps: 1510000   Return: 1461.9   Time: 0:17:06
Num steps: 1520000   Return: 2103.5   Time: 0:17:13
Num steps: 1530000   Return: 2731.1   Time: 0:17:20
Num steps: 1540000   Return: 1756.4   Time: 0:17:26
Num steps: 1550000   Return: 2139.8   Time: 0:17:32
Num steps: 1560000   Return: 3248.4   Time: 0:17:39
Num steps: 1570000   Return: 2996.7   Time: 0:17:46
Num steps: 1580000   Return: 2445.0   Time: 0:17:53
Num steps: 1590000   Return: 3529.6   Time: 0:17:59
Num steps: 1600000   Return: 3026.0   Time: 0:18:06
Num steps: 1610000   Return: 2390.4   Time: 0:18:13
Num steps: 1620000   Return: 702.9   Time: 0:18:19
Num steps: 1630000   Return: 2359.8   Time: 0:18:25
Num steps: 1640000   Return: 2054.5   Time: 0:18:31
Num steps: 1650000   Return: 3110.6   Time: 0:18:38
Num steps: 1660000   Return: 2432.5   Time: 0:18:45
Num steps: 1670000   Return: 2437.5   Time: 0:18:52
Num steps: 1680000   Return: 3132.0   Time: 0:18:58
Num steps: 1690000   Return: 1864.2   Time: 0:19:05
Num steps: 1700000   Return: 2665.5   Time: 0:19:11
Num steps: 1710000   Return: 2483.0   Time: 0:19:18
Num steps: 1720000   Return: 1949.3   Time: 0:19:24
Num steps: 1730000   Return: 2913.6   Time: 0:19:31
Num steps: 1740000   Return: 2344.7   Time: 0:19:37
Num steps: 1750000   Return: 3003.4   Time: 0:19:43
Num steps: 1760000   Return: 1797.8   Time: 0:19:50
Num steps: 1770000   Return: 1786.5   Time: 0:19:57
Num steps: 1780000   Return: 2117.9   Time: 0:20:03
Num steps: 1790000   Return: 3316.9   Time: 0:20:10
Num steps: 1800000   Return: 3661.1   Time: 0:20:17
Num steps: 1810000   Return: 2991.3   Time: 0:20:24
Num steps: 1820000   Return: 2679.0   Time: 0:20:30
Num steps: 1830000   Return: 3352.0   Time: 0:20:37
Num steps: 1840000   Return: 2183.9   Time: 0:20:44
Num steps: 1850000   Return: 2134.9   Time: 0:20:50
Num steps: 1860000   Return: 3364.2   Time: 0:20:57
Num steps: 1870000   Return: 1654.8   Time: 0:21:03
Num steps: 1880000   Return: 1759.7   Time: 0:21:09
Num steps: 1890000   Return: 3445.3   Time: 0:21:16
Num steps: 1900000   Return: 1797.0   Time: 0:21:23
Num steps: 1910000   Return: 3250.6   Time: 0:21:30
Num steps: 1920000   Return: 1762.4   Time: 0:21:37
Num steps: 1930000   Return: 3224.1   Time: 0:21:44
Num steps: 1940000   Return: 2841.9   Time: 0:21:51
Num steps: 1950000   Return: 2592.1   Time: 0:21:58
Num steps: 1960000   Return: 3212.6   Time: 0:22:05
Num steps: 1970000   Return: 2015.4   Time: 0:22:11
Num steps: 1980000   Return: 1262.6   Time: 0:22:18
Num steps: 1990000   Return: 2283.6   Time: 0:22:25
Num steps: 2000000   Return: 2408.7   Time: 0:22:31
Models saved to logs/Ant-v4/airl/20250727-1751/model
