Logging started at 20250526-1131
scale: [3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927]
mid: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
scale: [3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927 3.1415927
 3.1415927 3.1415927 3.1415927 3.1415927]
mid: [0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
action space high: [1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.]
action space low: [-1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1. -1.]
NVIDIA RTX A6000
Process ID: 1173791
[BC Init] Loaded actor weights from weights/bc_sac_pretrained_actor.pth
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: -5638.5   Time: 0:00:04
Num steps: 640000   Return: 4491.0   Time: 1:52:57
Num steps: 650000   Return: -4781.0   Time: 1:54:42
Num steps: 660000   Return: -3880.4   Time: 1:56:29
Num steps: 670000   Return: -3135.2   Time: 1:58:15
Num steps: 680000   Return: 2149.4   Time: 1:59:58
Num steps: 690000   Return: -2633.3   Time: 2:01:41
Num steps: 700000   Return: 17710.2   Time: 2:03:25
Num steps: 710000   Return: 38907.7   Time: 2:05:14
Num steps: 720000   Return: 10502.7   Time: 2:07:01
Num steps: 730000   Return: 14185.4   Time: 2:08:45
Num steps: 740000   Return: -994.2   Time: 2:10:31
Num steps: 750000   Return: 48229.4   Time: 2:12:19
Num steps: 760000   Return: 12965.5   Time: 2:14:03
Num steps: 770000   Return: 11775.9   Time: 2:15:48
Num steps: 780000   Return: 19537.3   Time: 2:17:30
Num steps: 790000   Return: 9889.0   Time: 2:19:15
Num steps: 800000   Return: 27301.2   Time: 2:20:58
Num steps: 810000   Return: 21891.3   Time: 2:22:43
Num steps: 820000   Return: 30304.7   Time: 2:24:27
Num steps: 830000   Return: 37103.9   Time: 2:26:12
Num steps: 840000   Return: 39496.1   Time: 2:27:59
Num steps: 850000   Return: 39366.7   Time: 2:29:41
Num steps: 860000   Return: 31703.4   Time: 2:31:25
Num steps: 870000   Return: 38259.3   Time: 2:33:09
Num steps: 880000   Return: 27836.2   Time: 2:34:55
Num steps: 890000   Return: 9392.3   Time: 2:36:36
Num steps: 900000   Return: 31706.8   Time: 2:38:20
Num steps: 910000   Return: 83759.3   Time: 2:40:06
Num steps: 920000   Return: 38967.6   Time: 2:41:48
Num steps: 930000   Return: 49931.7   Time: 2:43:34
Num steps: 940000   Return: 40910.7   Time: 2:45:20
Num steps: 950000   Return: 70222.6   Time: 2:47:05
Num steps: 960000   Return: 71347.0   Time: 2:48:52
Num steps: 970000   Return: 60159.8   Time: 2:50:35
Num steps: 980000   Return: 72849.7   Time: 2:52:22
Num steps: 990000   Return: 92533.6   Time: 2:54:09
Num steps: 1000000   Return: 48528.7   Time: 2:55:52
Num steps: 1010000   Return: 74941.6   Time: 2:57:39
Num steps: 1020000   Return: 49108.8   Time: 2:59:24
Num steps: 1030000   Return: 70810.7   Time: 3:01:08
Num steps: 1040000   Return: 73053.0   Time: 3:02:55
Num steps: 1050000   Return: 62380.5   Time: 3:04:40
Num steps: 1060000   Return: 51909.2   Time: 3:06:31
Num steps: 1070000   Return: 125233.3   Time: 3:08:16
Num steps: 1080000   Return: 110647.0   Time: 3:10:01
Num steps: 1090000   Return: 15784.7   Time: 3:11:42
Num steps: 1100000   Return: 20212.4   Time: 3:13:28
Num steps: 1110000   Return: 96880.0   Time: 3:15:16
Num steps: 1120000   Return: 84922.1   Time: 3:17:01
Num steps: 1130000   Return: 26829.6   Time: 3:18:48
Num steps: 1140000   Return: 72473.9   Time: 3:20:35
Num steps: 1150000   Return: 29046.4   Time: 3:22:19
Num steps: 1160000   Return: 22860.7   Time: 3:24:03
Num steps: 1170000   Return: 20466.4   Time: 3:25:46
Num steps: 1180000   Return: 19132.8   Time: 3:27:31
Num steps: 1190000   Return: 59602.9   Time: 3:29:15
Num steps: 1200000   Return: 77232.5   Time: 3:31:01
Num steps: 1210000   Return: 33408.0   Time: 3:32:47
Num steps: 1220000   Return: 68270.2   Time: 3:34:36
Num steps: 1230000   Return: 26935.4   Time: 3:36:25
Num steps: 1240000   Return: -697.3   Time: 3:38:11
Num steps: 1250000   Return: 50199.0   Time: 3:39:56
Num steps: 1260000   Return: 106056.3   Time: 3:41:43
Num steps: 1270000   Return: 84696.7   Time: 3:43:29
Num steps: 1280000   Return: 39886.6   Time: 3:45:13
Num steps: 1290000   Return: 37517.1   Time: 3:46:56
Num steps: 1300000   Return: 43156.8   Time: 3:48:39
Num steps: 1310000   Return: 94290.2   Time: 3:50:26
Num steps: 1320000   Return: 35979.5   Time: 3:52:09
Num steps: 1330000   Return: 50553.0   Time: 3:53:57
Num steps: 1340000   Return: 10175.0   Time: 3:55:40
Num steps: 1350000   Return: 27084.9   Time: 3:57:25
Num steps: 1360000   Return: 53267.1   Time: 3:59:11
Num steps: 1370000   Return: -8344.1   Time: 4:00:57
Num steps: 1380000   Return: 53581.7   Time: 4:02:42
Num steps: 1390000   Return: 25423.5   Time: 4:04:25
Num steps: 1400000   Return: 20991.3   Time: 4:06:10
Num steps: 1410000   Return: 60101.7   Time: 4:07:54
Num steps: 1420000   Return: 46373.4   Time: 4:09:36
Num steps: 1430000   Return: 34031.3   Time: 4:11:22
Num steps: 1440000   Return: 13578.4   Time: 4:13:11
Num steps: 1450000   Return: 12738.9   Time: 4:14:56
Num steps: 1460000   Return: 12196.9   Time: 4:16:41
Num steps: 1470000   Return: 116934.7   Time: 4:18:24
Num steps: 1480000   Return: 58656.5   Time: 4:20:06
Num steps: 1490000   Return: 37852.9   Time: 4:21:48
Num steps: 1500000   Return: 67356.7   Time: 4:23:35
Num steps: 1510000   Return: 65628.4   Time: 4:25:18
Num steps: 1520000   Return: 93875.6   Time: 4:27:06
Num steps: 1530000   Return: 89872.7   Time: 4:28:52
Num steps: 1540000   Return: 31841.2   Time: 4:30:37
Num steps: 1550000   Return: 32627.8   Time: 4:32:25
Num steps: 1560000   Return: 62386.8   Time: 4:34:10
Num steps: 1570000   Return: 114496.2   Time: 4:35:57
Num steps: 1580000   Return: 62187.7   Time: 4:37:46
Num steps: 1590000   Return: 156718.2   Time: 4:39:37
Num steps: 1600000   Return: 83058.9   Time: 4:41:25
Num steps: 1610000   Return: 80794.9   Time: 4:43:10
Num steps: 1620000   Return: 171535.4   Time: 4:45:00
Num steps: 1630000   Return: 149910.8   Time: 4:46:50
Num steps: 1640000   Return: 58557.8   Time: 4:48:35
Num steps: 1650000   Return: 73320.0   Time: 4:50:20
Num steps: 1660000   Return: 69392.2   Time: 4:52:07
Num steps: 1670000   Return: 84606.5   Time: 4:53:52
Num steps: 1680000   Return: 96839.0   Time: 4:55:36
Num steps: 1690000   Return: 72963.5   Time: 4:57:21
Num steps: 1700000   Return: 75337.9   Time: 4:59:08
Num steps: 1710000   Return: 72462.2   Time: 5:00:54
Num steps: 1720000   Return: 26348.7   Time: 5:02:38
Num steps: 1730000   Return: 42530.9   Time: 5:04:24
Num steps: 1740000   Return: 51892.7   Time: 5:06:13
Num steps: 1750000   Return: 76936.7   Time: 5:08:00
Num steps: 1760000   Return: 130193.0   Time: 5:09:48
Num steps: 1770000   Return: 20111.0   Time: 5:11:29
Num steps: 1780000   Return: 90833.6   Time: 5:13:12
Num steps: 1790000   Return: 164300.6   Time: 5:15:05
Num steps: 1800000   Return: 106642.6   Time: 5:16:54
Num steps: 1810000   Return: 71051.3   Time: 5:18:43
Num steps: 1820000   Return: 106938.6   Time: 5:20:27
Num steps: 1830000   Return: 82375.2   Time: 5:22:14
Num steps: 1840000   Return: 79292.4   Time: 5:24:01
Num steps: 1850000   Return: 71519.5   Time: 5:25:50
Num steps: 1860000   Return: 59805.2   Time: 5:27:35
Num steps: 1870000   Return: 33019.1   Time: 5:29:25
Num steps: 1880000   Return: 95881.0   Time: 5:31:13
Num steps: 1890000   Return: 79154.9   Time: 5:32:59
Num steps: 1900000   Return: 103649.9   Time: 5:34:47
Num steps: 1910000   Return: 166361.2   Time: 5:36:36
Num steps: 1920000   Return: 46086.4   Time: 5:38:22
Num steps: 1930000   Return: 65021.5   Time: 5:40:02
Num steps: 1940000   Return: 79777.9   Time: 5:41:43
Num steps: 1950000   Return: 98339.5   Time: 5:43:29
Num steps: 1960000   Return: 88942.4   Time: 5:45:20
Num steps: 1970000   Return: 16358.7   Time: 5:46:57
Num steps: 1980000   Return: 149276.3   Time: 5:48:35
Num steps: 1990000   Return: 26899.3   Time: 5:50:22
Num steps: 2000000   Return: 86869.6   Time: 5:52:07
