Logging started at 20250314-2353
NVIDIA RTX A6000
Process ID: 1295635
Env: Ant-v4, Ant_states.pt, Ant_actions.pt, Seed: 0
Rollout length: 1000
Num steps: 2000000, Eval interval: 10000
Gamma: 0.995, Mix buffer: 1, Batch size: 64
lr_actor: 0.0003, lr_critic: 0.0003, lr_disc: 0.0001
Units Actor: (64, 64), Units Critic: (64, 64)
Units Disc R: (100, 100), Units Disc V: (100, 100)
Epoch ppo: 50, Epoch disc: 10
Clip Epsc: 0.2, Lambda: 0.97, Coef Ent: 0.01, Max Grad Norm: 10.0
Initial state shape: (27,)
Num steps: 10000    Return: 784.6   Time: 0:00:20
Num steps: 370000   Return: 79.0    Time: 0:13:52
Num steps: 380000   Return: -46.6   Time: 0:14:14
Num steps: 390000   Return: 283.4   Time: 0:14:36
Num steps: 400000   Return: 143.8   Time: 0:14:59
Num steps: 410000   Return: 151.3   Time: 0:15:21
Num steps: 420000   Return: 79.0    Time: 0:15:43
Num steps: 430000   Return: 25.0    Time: 0:16:05
Num steps: 440000   Return: 230.8   Time: 0:16:26
Num steps: 450000   Return: 103.9   Time: 0:16:47
Num steps: 460000   Return: 199.8   Time: 0:17:10
Num steps: 470000   Return: 467.3   Time: 0:17:32
Num steps: 480000   Return: 478.7   Time: 0:17:52
Num steps: 490000   Return: 383.9   Time: 0:18:13
Num steps: 500000   Return: 481.0   Time: 0:18:34
Num steps: 510000   Return: 370.6   Time: 0:18:55
Num steps: 520000   Return: 106.5   Time: 0:19:13
Num steps: 530000   Return: 214.0   Time: 0:19:31
Num steps: 540000   Return: 172.4   Time: 0:19:51
Num steps: 550000   Return: 48.9    Time: 0:20:11
Num steps: 560000   Return: 141.5   Time: 0:20:32
Num steps: 570000   Return: 207.5   Time: 0:20:53
Num steps: 580000   Return: 148.2   Time: 0:21:12
Num steps: 590000   Return: 160.8   Time: 0:21:32
Num steps: 600000   Return: 100.0   Time: 0:21:52
Num steps: 610000   Return: 242.7   Time: 0:22:13
Num steps: 620000   Return: 303.0   Time: 0:22:33
Num steps: 630000   Return: 75.7    Time: 0:22:52
Num steps: 640000   Return: 200.1   Time: 0:23:11
Num steps: 650000   Return: 102.4   Time: 0:23:32
Num steps: 660000   Return: -103.8   Time: 0:23:54
Num steps: 670000   Return: 60.9    Time: 0:24:14
Num steps: 680000   Return: 15.4    Time: 0:24:34
Num steps: 690000   Return: 280.7   Time: 0:24:54
Num steps: 700000   Return: 226.3   Time: 0:25:14
Num steps: 710000   Return: 84.4    Time: 0:25:32
Num steps: 720000   Return: 110.6   Time: 0:25:51
Num steps: 730000   Return: 108.9   Time: 0:26:11
Num steps: 740000   Return: 174.1   Time: 0:26:31
Num steps: 750000   Return: 117.5   Time: 0:26:52
Num steps: 760000   Return: 172.7   Time: 0:27:13
Num steps: 770000   Return: 164.3   Time: 0:27:33
Num steps: 780000   Return: 62.8    Time: 0:27:53
Num steps: 790000   Return: 18.4    Time: 0:28:16
Num steps: 800000   Return: -335.3   Time: 0:28:37
Num steps: 810000   Return: 232.9   Time: 0:28:59
Num steps: 820000   Return: 77.0    Time: 0:29:19
Num steps: 830000   Return: 46.8    Time: 0:29:39
Num steps: 840000   Return: -83.8   Time: 0:29:59
Num steps: 850000   Return: 141.7   Time: 0:30:19
Num steps: 860000   Return: 177.9   Time: 0:30:38
Num steps: 870000   Return: 36.4    Time: 0:30:58
Num steps: 880000   Return: 181.0   Time: 0:31:17
Num steps: 890000   Return: 40.6    Time: 0:31:38
Num steps: 900000   Return: -8.0    Time: 0:31:58
Num steps: 910000   Return: 24.7    Time: 0:32:19
Num steps: 920000   Return: 159.9   Time: 0:32:40
Num steps: 930000   Return: -155.6   Time: 0:33:01
Num steps: 940000   Return: -206.6   Time: 0:33:23
Num steps: 950000   Return: 116.6   Time: 0:33:45
Num steps: 960000   Return: -94.5   Time: 0:34:04
Num steps: 970000   Return: 281.8   Time: 0:34:26
Num steps: 980000   Return: -17.6   Time: 0:34:47
Num steps: 990000   Return: -19.0   Time: 0:35:07
Num steps: 1000000   Return: -141.8   Time: 0:35:27
Num steps: 1010000   Return: -202.5   Time: 0:35:48
Num steps: 1020000   Return: -72.6   Time: 0:36:08
Num steps: 1030000   Return: -70.9   Time: 0:36:28
Num steps: 1040000   Return: -79.0   Time: 0:36:47
Num steps: 1050000   Return: -332.6   Time: 0:37:07
Num steps: 1060000   Return: -289.0   Time: 0:37:29
Num steps: 1070000   Return: -183.3   Time: 0:37:49
Num steps: 1080000   Return: -59.5   Time: 0:38:08
Num steps: 1090000   Return: -198.3   Time: 0:38:27
Num steps: 1100000   Return: -94.5   Time: 0:38:46
Num steps: 1110000   Return: -195.0   Time: 0:39:06
Num steps: 1120000   Return: -90.9   Time: 0:39:27
Num steps: 1130000   Return: -211.3   Time: 0:39:47
Num steps: 1140000   Return: -128.9   Time: 0:40:07
Num steps: 1150000   Return: -226.7   Time: 0:40:28
Num steps: 1160000   Return: -203.6   Time: 0:40:47
Num steps: 1170000   Return: -262.8   Time: 0:41:07
Num steps: 1180000   Return: -341.1   Time: 0:41:28
Num steps: 1190000   Return: -316.5   Time: 0:41:50
Num steps: 1200000   Return: -199.0   Time: 0:42:09
Num steps: 1210000   Return: -270.3   Time: 0:42:30
Num steps: 1220000   Return: -185.2   Time: 0:42:49
Num steps: 1230000   Return: -11.4   Time: 0:43:07
Num steps: 1240000   Return: -27.0   Time: 0:43:27
Num steps: 1250000   Return: -14.8   Time: 0:43:44
Num steps: 1260000   Return: -15.5   Time: 0:44:03
Num steps: 1270000   Return: -34.7   Time: 0:44:21
Num steps: 1280000   Return: -21.0   Time: 0:44:39
Num steps: 1290000   Return: -12.8   Time: 0:44:58
Num steps: 1300000   Return: -23.0   Time: 0:45:16
Num steps: 1310000   Return: -9.4    Time: 0:45:35
Num steps: 1320000   Return: -21.7   Time: 0:45:51
Num steps: 1330000   Return: -19.7   Time: 0:46:10
Num steps: 1340000   Return: -12.9   Time: 0:46:29
Num steps: 1350000   Return: -11.9   Time: 0:46:47
Num steps: 1360000   Return: -18.0   Time: 0:47:05
Num steps: 1370000   Return: -13.7   Time: 0:47:24
Num steps: 1380000   Return: -12.8   Time: 0:47:42
Num steps: 1390000   Return: -15.3   Time: 0:48:01
Num steps: 1400000   Return: -20.8   Time: 0:48:19
Num steps: 1410000   Return: -15.1   Time: 0:48:38
Num steps: 1420000   Return: -20.1   Time: 0:48:56
Num steps: 1430000   Return: -12.6   Time: 0:49:14
Num steps: 1440000   Return: -8.9    Time: 0:49:31
Num steps: 1450000   Return: -12.8   Time: 0:49:48
Num steps: 1460000   Return: -17.1   Time: 0:50:06
Num steps: 1470000   Return: -21.4   Time: 0:50:24
Num steps: 1480000   Return: -23.5   Time: 0:50:42
Num steps: 1490000   Return: -18.2   Time: 0:51:00
Num steps: 1500000   Return: -18.3   Time: 0:51:18
Num steps: 1510000   Return: -12.6   Time: 0:51:36
Num steps: 1520000   Return: -11.6   Time: 0:51:56
Num steps: 1530000   Return: -19.5   Time: 0:52:13
Num steps: 1540000   Return: -24.8   Time: 0:52:31
Num steps: 1550000   Return: -13.8   Time: 0:52:49
Num steps: 1560000   Return: -18.2   Time: 0:53:06
Num steps: 1570000   Return: -14.4   Time: 0:53:23
Num steps: 1580000   Return: -14.0   Time: 0:53:41
Num steps: 1590000   Return: -15.1   Time: 0:53:58
Num steps: 1600000   Return: -14.4   Time: 0:54:17
Num steps: 1610000   Return: -20.4   Time: 0:54:34
Num steps: 1620000   Return: -17.7   Time: 0:54:52
Num steps: 1630000   Return: -15.0   Time: 0:55:10
Num steps: 1640000   Return: -16.5   Time: 0:55:28
Num steps: 1650000   Return: -11.2   Time: 0:55:47
Num steps: 1660000   Return: -21.3   Time: 0:56:06
Num steps: 1670000   Return: -12.7   Time: 0:56:25
Num steps: 1680000   Return: -22.3   Time: 0:56:44
Num steps: 1690000   Return: -25.2   Time: 0:57:02
Num steps: 1700000   Return: -18.1   Time: 0:57:19
Num steps: 1710000   Return: -12.4   Time: 0:57:36
Num steps: 1720000   Return: -16.5   Time: 0:57:55
Num steps: 1730000   Return: -16.9   Time: 0:58:13
Num steps: 1740000   Return: -24.1   Time: 0:58:30
Num steps: 1750000   Return: -20.8   Time: 0:58:47
Num steps: 1760000   Return: -15.3   Time: 0:59:05
Num steps: 1770000   Return: -20.1   Time: 0:59:23
Num steps: 1780000   Return: -14.3   Time: 0:59:40
Num steps: 1790000   Return: -16.0   Time: 0:59:57
Num steps: 1800000   Return: -16.7   Time: 1:00:16
Num steps: 1810000   Return: -11.3   Time: 1:00:34
Num steps: 1820000   Return: -28.1   Time: 1:00:51
Num steps: 1830000   Return: -16.1   Time: 1:01:09
Num steps: 1840000   Return: -21.1   Time: 1:01:28
Num steps: 1850000   Return: -13.3   Time: 1:01:45
Num steps: 1860000   Return: -8.2    Time: 1:02:02
Num steps: 1870000   Return: -16.1   Time: 1:02:20
Num steps: 1880000   Return: -15.2   Time: 1:02:37
Num steps: 1890000   Return: -15.3   Time: 1:02:54
Num steps: 1900000   Return: -13.0   Time: 1:03:11
Num steps: 1910000   Return: -15.1   Time: 1:03:28
Num steps: 1920000   Return: -15.7   Time: 1:03:47
Num steps: 1930000   Return: -13.3   Time: 1:04:03
Num steps: 1940000   Return: -41.0   Time: 1:04:21
Num steps: 1950000   Return: -30.4   Time: 1:04:38
Num steps: 1960000   Return: -22.1   Time: 1:04:56
Num steps: 1970000   Return: -16.5   Time: 1:05:14
Num steps: 1980000   Return: -11.8   Time: 1:05:31
Num steps: 1990000   Return: -15.4   Time: 1:05:48
Num steps: 2000000   Return: -13.8   Time: 1:06:05
Models saved to logs/Ant-v4/airl/20250314-2353/model
