Logging started at 20250311-1344
NVIDIA RTX A6000
Process ID: 3280079
Env: Ant-v4, Ant_states.pt, Ant_actions.pt, Seed: 123
Rollout length: 1000
Num steps: 10000000, Eval interval: 100000
Gamma: 0.995, Mix buffer: 1, Batch size: 64
lr_actor: 0.0003, lr_critic: 0.0003, lr_disc: 0.0001
Units Actor: (64, 64), Units Critic: (64, 64)
Units Disc R: (100, 100), Units Disc V: (100, 100)
Epoch ppo: 50, Epoch disc: 10
Clip Epsc: 0.2, Lambda: 0.97, Coef Ent: 0.01, Max Grad Norm: 10.0
states: (64, 1000, 27), actions: (64, 1000, 8)
Expert buffer size: 64000
Initial state shape: (27,)
Num steps: 100000   Return: 719.0   Time: 0:08:59
Num steps: 200000   Return: 856.7   Time: 0:17:45
Num steps: 300000   Return: 560.9   Time: 0:26:33
Num steps: 400000   Return: 488.7   Time: 0:35:15
Num steps: 500000   Return: 382.4   Time: 0:44:06
Num steps: 600000   Return: 223.8   Time: 0:52:59
Num steps: 700000   Return: 513.5   Time: 1:02:02
Num steps: 800000   Return: 255.0   Time: 1:11:18
Num steps: 900000   Return: 218.4   Time: 1:20:34
Num steps: 1000000   Return: 152.7   Time: 1:29:40
Num steps: 1100000   Return: 90.7    Time: 1:38:25
Num steps: 1200000   Return: 127.1   Time: 1:47:17
Num steps: 1300000   Return: 98.0    Time: 1:56:04
Num steps: 1400000   Return: 284.4   Time: 2:04:50
Num steps: 1500000   Return: 17.6    Time: 2:13:52
Num steps: 1600000   Return: 536.0   Time: 2:23:09
Num steps: 1700000   Return: 272.7   Time: 2:32:39
Num steps: 1800000   Return: 205.7   Time: 2:41:52
Num steps: 1900000   Return: 255.0   Time: 2:51:16
Num steps: 2000000   Return: 411.7   Time: 3:00:37
Num steps: 2100000   Return: 37.7    Time: 3:09:29
Num steps: 2200000   Return: 171.8   Time: 3:18:32
Num steps: 2300000   Return: 58.0    Time: 3:27:18
Num steps: 2400000   Return: 133.5   Time: 3:36:05
Num steps: 2500000   Return: -31.1   Time: 3:44:53
Num steps: 2600000   Return: 45.6    Time: 3:53:43
Num steps: 2700000   Return: 178.6   Time: 4:02:30
Num steps: 2800000   Return: 213.9   Time: 4:11:22
Num steps: 2900000   Return: 70.6    Time: 4:20:08
Num steps: 3000000   Return: 3.0     Time: 4:29:04
Num steps: 3100000   Return: 160.2   Time: 4:38:18
Num steps: 3200000   Return: -22.0   Time: 4:47:25
Num steps: 3300000   Return: 121.9   Time: 4:56:17
Num steps: 3400000   Return: 111.8   Time: 5:05:01
Num steps: 3500000   Return: 63.1    Time: 5:13:49
Num steps: 3600000   Return: 33.2    Time: 5:22:39
Num steps: 3700000   Return: 56.0    Time: 5:31:23
Num steps: 3800000   Return: 60.2    Time: 5:40:11
Num steps: 3900000   Return: 54.9    Time: 5:48:58
Num steps: 4000000   Return: 170.6   Time: 5:57:54
Num steps: 4100000   Return: 143.0   Time: 6:06:51
Num steps: 4200000   Return: 132.0   Time: 6:16:03
Num steps: 4300000   Return: 206.9   Time: 6:25:25
Num steps: 4400000   Return: 272.9   Time: 6:34:59
Num steps: 4500000   Return: 228.7   Time: 6:44:14
Num steps: 4600000   Return: 64.7    Time: 6:53:54
Num steps: 4700000   Return: 196.8   Time: 7:03:25
Num steps: 4800000   Return: 130.8   Time: 7:12:58
Num steps: 4900000   Return: 118.8   Time: 7:22:28
Num steps: 5000000   Return: 26.2    Time: 7:31:39
Num steps: 5100000   Return: 37.2    Time: 7:40:48
Num steps: 5200000   Return: 66.0    Time: 7:49:38
Num steps: 5300000   Return: 41.3    Time: 7:58:29
Num steps: 5400000   Return: 71.8    Time: 8:07:20
Num steps: 5500000   Return: 27.1    Time: 8:16:10
Num steps: 5600000   Return: 46.5    Time: 8:24:54
Num steps: 5700000   Return: 22.0    Time: 8:33:39
Num steps: 5800000   Return: 44.4    Time: 8:42:29
Num steps: 5900000   Return: 90.1    Time: 8:51:21
Num steps: 6000000   Return: 13.6    Time: 9:00:05
Num steps: 6100000   Return: 149.6   Time: 9:09:00
Num steps: 6200000   Return: 66.5    Time: 9:18:05
Num steps: 6300000   Return: 48.2    Time: 9:27:15
Num steps: 6400000   Return: 29.9    Time: 9:36:10
Num steps: 6500000   Return: 35.9    Time: 9:45:00
Num steps: 6600000   Return: 21.6    Time: 9:54:07
Num steps: 6700000   Return: 16.8    Time: 10:02:54
Num steps: 6800000   Return: 101.3   Time: 10:11:41
Num steps: 6900000   Return: 198.1   Time: 10:20:33
Num steps: 7000000   Return: 117.7   Time: 10:29:33
Num steps: 7100000   Return: 16.0    Time: 10:38:34
Num steps: 7200000   Return: 71.3    Time: 10:47:20
Num steps: 7300000   Return: 72.3    Time: 10:56:24
Num steps: 7400000   Return: 23.9    Time: 11:05:17
Num steps: 7500000   Return: 82.2    Time: 11:14:06
Num steps: 7600000   Return: 22.0    Time: 11:22:55
Num steps: 7700000   Return: 59.8    Time: 11:31:51
Num steps: 7800000   Return: 6.4     Time: 11:40:50
Num steps: 7900000   Return: 25.6    Time: 11:49:45
Num steps: 8000000   Return: 60.1    Time: 11:58:40
Num steps: 8100000   Return: 22.4    Time: 12:07:35
Num steps: 8200000   Return: 42.5    Time: 12:16:25
Num steps: 8300000   Return: 104.5   Time: 12:25:11
Num steps: 8400000   Return: 24.5    Time: 12:34:03
Num steps: 8500000   Return: -10.1   Time: 12:42:48
Num steps: 8600000   Return: 29.7    Time: 12:51:35
Num steps: 8700000   Return: 7.6     Time: 13:00:32
Num steps: 8800000   Return: 20.9    Time: 13:09:18
Num steps: 8900000   Return: 17.5    Time: 13:17:55
Num steps: 9000000   Return: 24.2    Time: 13:26:41
Num steps: 9100000   Return: 14.7    Time: 13:35:35
Num steps: 9200000   Return: 35.9    Time: 13:44:20
Num steps: 9300000   Return: 117.4   Time: 13:53:02
Num steps: 9400000   Return: 55.3    Time: 14:01:55
Num steps: 9500000   Return: 32.5    Time: 14:11:00
Num steps: 9600000   Return: 69.7    Time: 14:19:59
Num steps: 9700000   Return: 71.2    Time: 14:28:51
Num steps: 9800000   Return: 13.4    Time: 14:37:45
Num steps: 9900000   Return: 17.9    Time: 14:46:56
Num steps: 10000000   Return: 66.0    Time: 14:56:07
Models saved to logs/Ant-v4/airl/20250311-1344/model
