Logging started at 20250314-1233
NVIDIA RTX A6000
Process ID: 568420
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (11,)
Num steps: 10000    Return: 100.2   Time: 0:00:08
Num steps: 20000    Return: 348.9   Time: 0:01:46
Num steps: 30000    Return: 286.8   Time: 0:03:22
Num steps: 40000    Return: 296.4   Time: 0:04:54
Num steps: 50000    Return: 314.4   Time: 0:06:30
Num steps: 60000    Return: 434.6   Time: 0:08:03
Num steps: 70000    Return: 327.5   Time: 0:09:38
Num steps: 80000    Return: 471.4   Time: 0:11:14
Num steps: 90000    Return: 527.3   Time: 0:12:48
Num steps: 100000   Return: 703.4   Time: 0:14:21
