Logging started at 20250314-1353
NVIDIA RTX A6000
Process ID: 639945
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (27,)
Num steps: 10000    Return: 992.5   Time: 0:00:08
Num steps: 460000   Return: 2448.9   Time: 1:17:51
Num steps: 470000   Return: 2039.0   Time: 1:19:50
Num steps: 480000   Return: 2710.8   Time: 1:21:50
Num steps: 490000   Return: 3005.7   Time: 1:23:50
Num steps: 500000   Return: 3550.2   Time: 1:25:50
Num steps: 510000   Return: 1970.9   Time: 1:27:49
Num steps: 520000   Return: 3403.0   Time: 1:29:49
Num steps: 530000   Return: 3160.0   Time: 1:31:51
Num steps: 540000   Return: 1391.6   Time: 1:33:48
Num steps: 550000   Return: 2204.2   Time: 1:35:48
Num steps: 560000   Return: 3044.3   Time: 1:37:48
Num steps: 570000   Return: 1656.8   Time: 1:39:46
Num steps: 580000   Return: 2889.0   Time: 1:41:45
Num steps: 590000   Return: 2349.1   Time: 1:43:45
Num steps: 600000   Return: 3006.9   Time: 1:45:46
Num steps: 610000   Return: 2781.7   Time: 1:47:47
Num steps: 620000   Return: 1906.9   Time: 1:49:46
Num steps: 630000   Return: 1745.7   Time: 1:51:45
Num steps: 640000   Return: 2577.7   Time: 1:53:45
Num steps: 650000   Return: 1918.9   Time: 1:55:44
Num steps: 660000   Return: 2186.4   Time: 1:57:44
Num steps: 670000   Return: 3029.6   Time: 1:59:47
Num steps: 680000   Return: 2399.1   Time: 2:01:46
Num steps: 690000   Return: 2234.6   Time: 2:03:46
Num steps: 700000   Return: 3072.2   Time: 2:05:51
Num steps: 710000   Return: 3629.5   Time: 2:07:53
Num steps: 720000   Return: 2046.1   Time: 2:09:54
Num steps: 730000   Return: 1740.6   Time: 2:11:55
Num steps: 740000   Return: 3107.6   Time: 2:13:57
Num steps: 750000   Return: 3727.7   Time: 2:16:00
Num steps: 760000   Return: 3808.1   Time: 2:18:03
Num steps: 770000   Return: 3293.1   Time: 2:20:05
Num steps: 780000   Return: 2202.0   Time: 2:22:07
Num steps: 790000   Return: 3630.2   Time: 2:24:09
Num steps: 800000   Return: 3460.7   Time: 2:26:11
Num steps: 810000   Return: 3191.3   Time: 2:28:11
Num steps: 820000   Return: 3267.1   Time: 2:30:13
Num steps: 830000   Return: 2651.5   Time: 2:32:13
Num steps: 840000   Return: 3210.1   Time: 2:34:15
Num steps: 850000   Return: 3989.4   Time: 2:36:18
Num steps: 860000   Return: 4014.2   Time: 2:38:19
Num steps: 870000   Return: 1953.9   Time: 2:40:06
Num steps: 880000   Return: 3511.2   Time: 2:41:46
Num steps: 890000   Return: 3134.6   Time: 2:43:28
Num steps: 900000   Return: 3284.9   Time: 2:45:11
Num steps: 910000   Return: 3199.7   Time: 2:46:57
Num steps: 920000   Return: 3267.6   Time: 2:48:42
Num steps: 930000   Return: 3759.2   Time: 2:50:39
Num steps: 940000   Return: 3416.5   Time: 2:52:40
Num steps: 950000   Return: 2456.6   Time: 2:54:39
Num steps: 960000   Return: 1945.4   Time: 2:56:38
Num steps: 970000   Return: 3963.8   Time: 2:58:40
Num steps: 980000   Return: 3575.0   Time: 3:00:42
Num steps: 990000   Return: 3887.9   Time: 3:02:42
Num steps: 1000000   Return: 3480.8   Time: 3:04:26
