Logging started at 20250426-1542
NVIDIA RTX A6000
Process ID: 1787007
Note: NumExpr detected 64 cores but "NUMEXPR_MAX_THREADS" not set, so enforcing safe limit of 8.
NumExpr defaulting to 8 threads.
Initial state shape: (47,)
Num steps: 10000    Return: 706.8   Time: 0:00:06
Num steps: 20000    Return: -2862.1   Time: 0:01:42
Num steps: 30000    Return: -1689.4   Time: 0:03:15
Num steps: 40000    Return: -7803.9   Time: 0:04:49
Num steps: 50000    Return: -7878.2   Time: 0:06:21
Num steps: 60000    Return: -7484.4   Time: 0:07:54
Num steps: 70000    Return: -3115.3   Time: 0:09:27
Num steps: 80000    Return: -5759.0   Time: 0:11:00
Num steps: 90000    Return: -7317.8   Time: 0:12:36
Num steps: 100000   Return: -11684.0   Time: 0:14:11
Num steps: 110000   Return: -10210.5   Time: 0:15:43
Num steps: 120000   Return: -6433.3   Time: 0:17:16
Num steps: 130000   Return: -5903.6   Time: 0:18:49
Num steps: 140000   Return: -9719.0   Time: 0:20:20
Num steps: 150000   Return: -12853.9   Time: 0:21:53
Num steps: 160000   Return: -11472.1   Time: 0:23:28
Num steps: 170000   Return: -9259.4   Time: 0:25:03
Num steps: 180000   Return: -7152.2   Time: 0:26:37
Num steps: 190000   Return: -4653.9   Time: 0:28:13
Num steps: 200000   Return: -5594.8   Time: 0:29:47
Num steps: 210000   Return: -7082.5   Time: 0:31:21
Num steps: 220000   Return: -4577.0   Time: 0:32:58
Num steps: 230000   Return: -4942.4   Time: 0:34:33
Num steps: 240000   Return: -3915.8   Time: 0:36:06
Num steps: 250000   Return: -7530.9   Time: 0:37:39
Num steps: 260000   Return: -2292.3   Time: 0:39:12
Num steps: 270000   Return: -3978.7   Time: 0:40:46
Num steps: 280000   Return: -3531.0   Time: 0:42:21
Num steps: 290000   Return: -5511.5   Time: 0:43:57
Num steps: 300000   Return: -4162.3   Time: 0:45:34
Num steps: 310000   Return: -4423.0   Time: 0:47:12
Num steps: 320000   Return: -2201.8   Time: 0:48:49
Num steps: 330000   Return: -2359.0   Time: 0:50:27
Num steps: 340000   Return: -3284.8   Time: 0:52:04
Num steps: 350000   Return: -3199.9   Time: 0:53:40
Num steps: 360000   Return: -2774.6   Time: 0:55:16
