Logging started at 20250424-2205
NVIDIA RTX A6000
Process ID: 1594057
Env: StickInsect-v4, experts/StickInsect_states.pt, experts/StickInsect_actions.pt, Seed: 0
Rollout length: 1000
Num steps: 2000000, Eval interval: 10000
Gamma: 0.995, Mix buffer: 1, Batch size: 64
lr_actor: 5e-05, lr_critic: 5e-05, lr_disc: 5e-05
Units Actor: (64, 64), Units Critic: (64, 64)
Units Disc R: (100, 100), Units Disc V: (100, 100)
Epoch ppo: 50, Epoch disc: 10
Clip Epsc: 0.2, Lambda: 0.97, Coef Ent: 0.01, Max Grad Norm: 10.0
Load data states: (5208, 47), actions: (5208, 18)
Expert data states: (5207, 47), actions: (5207, 18)
Expert buffer size: 5207
Initial state shape: (47,)
Num steps: 10000    Return: 497.9   Time: 0:00:38
Num steps: 1410000   Return: -18099.3   Time: 1:15:28
Num steps: 1420000   Return: -7955.2   Time: 1:15:56
Num steps: 1430000   Return: -15842.4   Time: 1:16:26
Num steps: 1440000   Return: -33708.4   Time: 1:16:57
Num steps: 1450000   Return: -7862.1   Time: 1:17:23
Num steps: 1460000   Return: -8761.7   Time: 1:17:49
Num steps: 1470000   Return: -14350.0   Time: 1:18:15
Num steps: 1480000   Return: -20298.6   Time: 1:18:42
Num steps: 1490000   Return: -7876.1   Time: 1:19:11
Num steps: 1500000   Return: -13058.5   Time: 1:19:41
Num steps: 1510000   Return: -15201.5   Time: 1:20:09
Num steps: 1520000   Return: 8428.2   Time: 1:20:41
Num steps: 1530000   Return: -4333.6   Time: 1:21:09
Num steps: 1540000   Return: -18108.6   Time: 1:21:35
Num steps: 1550000   Return: -2426.8   Time: 1:22:01
Num steps: 1560000   Return: 10875.7   Time: 1:22:27
Num steps: 1570000   Return: -3553.1   Time: 1:22:57
Num steps: 1580000   Return: -6105.3   Time: 1:23:25
Num steps: 1590000   Return: -5888.1   Time: 1:23:56
Num steps: 1600000   Return: -23493.8   Time: 1:24:24
Num steps: 1610000   Return: -28728.7   Time: 1:24:56
Num steps: 1620000   Return: -24255.5   Time: 1:25:28
Num steps: 1630000   Return: -27952.8   Time: 1:25:58
Num steps: 1640000   Return: -24992.3   Time: 1:26:28
Num steps: 1650000   Return: -11676.6   Time: 1:26:57
Num steps: 1660000   Return: -17235.6   Time: 1:27:24
Num steps: 1670000   Return: -19100.9   Time: 1:27:54
Num steps: 1680000   Return: -39683.8   Time: 1:28:24
Num steps: 1690000   Return: -15988.9   Time: 1:28:52
Num steps: 1700000   Return: -24574.2   Time: 1:29:19
Num steps: 1710000   Return: -33137.9   Time: 1:29:51
Num steps: 1720000   Return: -26498.4   Time: 1:30:19
Num steps: 1730000   Return: -28656.2   Time: 1:30:47
Num steps: 1740000   Return: -18351.7   Time: 1:31:16
Num steps: 1750000   Return: -22842.6   Time: 1:31:45
Num steps: 1760000   Return: -31205.4   Time: 1:32:14
Num steps: 1770000   Return: -30535.9   Time: 1:32:44
Num steps: 1780000   Return: -40422.8   Time: 1:33:14
Num steps: 1790000   Return: -21183.2   Time: 1:33:43
Num steps: 1800000   Return: -23678.4   Time: 1:34:14
Num steps: 1810000   Return: -32209.4   Time: 1:34:44
Num steps: 1820000   Return: -35629.8   Time: 1:35:15
Num steps: 1830000   Return: -19410.1   Time: 1:35:45
Num steps: 1840000   Return: -26583.0   Time: 1:36:12
Num steps: 1850000   Return: -10881.1   Time: 1:36:43
Num steps: 1860000   Return: -25342.4   Time: 1:37:12
Num steps: 1870000   Return: -45696.6   Time: 1:37:39
Num steps: 1880000   Return: -43299.9   Time: 1:38:08
Num steps: 1890000   Return: -26079.4   Time: 1:38:37
Num steps: 1900000   Return: -10254.8   Time: 1:39:06
Num steps: 1910000   Return: -9243.8   Time: 1:39:31
Num steps: 1920000   Return: -35373.6   Time: 1:40:03
Num steps: 1930000   Return: -15551.0   Time: 1:40:32
Num steps: 1940000   Return: -26692.8   Time: 1:41:01
Num steps: 1950000   Return: -26870.7   Time: 1:41:28
Num steps: 1960000   Return: -23303.4   Time: 1:41:58
Num steps: 1970000   Return: -24131.7   Time: 1:42:27
Num steps: 1980000   Return: -43275.7   Time: 1:42:57
Num steps: 1990000   Return: -25908.9   Time: 1:43:23
Num steps: 2000000   Return: -12397.5   Time: 1:43:49
Models saved to logs/StickInsect-v4/airl/20250424-2205/model
