sim_time,body_x,body_y,body_z,body_roll,body_pitch,body_yaw,motor_cmd_ML_TC,motor_cmd_ML_CF,motor_cmd_ML_FT,motor_cmd_HL_TC,motor_cmd_HL_CF,motor_cmd_HL_FT,motor_cmd_MR_TC,motor_cmd_MR_CF,motor_cmd_MR_FT,motor_cmd_HR_TC,motor_cmd_HR_CF,motor_cmd_HR_FT,motor_pos_ML_TC,motor_pos_ML_CF,motor_pos_ML_FT,motor_pos_HL_TC,motor_pos_HL_CF,motor_pos_HL_FT,motor_pos_MR_TC,motor_pos_MR_CF,motor_pos_MR_FT,motor_pos_HR_TC,motor_pos_HR_CF,motor_pos_HR_FT,force_ML,force_HL,force_MR,force_HR,force_ML_x,force_ML_y,force_ML_z,force_HL_x,force_HL_y,force_HL_z,force_MR_x,force_MR_y,force_MR_z,force_HR_x,force_HR_y,force_HR_z,ML_foot_traj_x,ML_foot_traj_y,ML_foot_traj_z,HL_foot_traj_x,HL_foot_traj_y,HL_foot_traj_z,MR_foot_traj_x,MR_foot_traj_y,MR_foot_traj_z,HR_foot_traj_x,HR_foot_traj_y,HR_foot_traj_z
0.49999999999999994,-1.552505325838539,-0.01714725184029999,0.159271976785328,0.3115177072433779,0.21451920707722008,0.019578736139097462,-0.6795966350883288,0.019816756033603965,-1.4544869278017818,0.9511512686204192,0.5606623166017517,-1.9132290680167439,-0.49427918860484094,-0.288573014645927,1.924352858469442,-0.34780060792237494,-0.6765902847977018,2.3857730118236535,-0.6783575649186397,0.02108311685468907,-1.449793945626151,0.949228333432874,0.5599034177313239,-1.9169365484042016,-0.49984490180796637,-0.5774697661960317,1.9279171995341087,-0.34758042651285376,-0.6893836494057957,2.38956821528338,5.721285919429883,0.0,11.157904088431929,0.9762458036923076,-1.8815928628715255,4.1792813513055656,3.7489788775957464,-0.012712001157322244,-0.05956664357780794,-0.08597615825101217,-5.757519623462108,-0.5971610207161244,9.772223482033386,-0.14529712189407792,0.16881237580403916,1.1549655054799064,-1.6361523263016722,0.27928589700074996,0.010000089400660401,-2.185778478667452,0.19566991037350084,0.15095356116229586,-1.8950740312298482,-0.22450845300279443,0.010000089261136758,-1.9720075160769528,-0.18301432105735585,0.00998058124898309
0.5499999999999999,-1.5526825509457374,-0.015541616337156564,0.16028343378985765,0.2949544672643448,0.21436108916323524,0.021750144482212793,-0.6715648218172772,0.023429362780974933,-1.4662854777819554,0.961097001354576,0.5597095224434775,-1.9027575738948697,-0.4927686566628948,-0.27551133010911005,1.916153487857247,-0.35083980092609207,-0.6606832007633805,2.377536484072121,-0.6728564106873869,0.03940322044790229,-1.4605391070549023,0.9577974418348253,0.5595645914779837,-1.9077086910948102,-0.4967746160254008,-0.5591854322259165,1.9203186903684566,-0.34922770807418,-0.6713231263353407,2.381738837938461,5.634553890624444,0.0,10.744402210184841,3.1494695813157563,-1.3171822851593342,4.232669470150064,3.793620841191545,-0.014001286403501295,-0.04975793182578086,-0.08187894224850274,-6.100267479264398,-1.0989759423454863,9.019918419690605,0.16131700299394383,1.9726577030927892,2.7021370962875446,-1.6364782317199504,0.2785683952619752,0.010000089406290078,-2.1900522534868974,0.19520535506404346,0.14897549976336855,-1.8951189937023794,-0.22445090748567403,0.01000008939130877,-1.9720502641067932,-0.18295629694374302,0.00999799473445347
0.6,-1.5525232906592512,-0.01424328234735353,0.16181132362695497,0.28013900589233065,0.21252639985712302,0.023344311511939775,-0.662857512835425,0.02666739146047003,-1.4694220996130405,0.9670068869634977,0.5578792303055491,-1.8926182741273572,-0.49286642088384297,-0.26163140850504474,1.9040582002884419,-0.3553290764861935,-0.6455735600707544,2.3692187883874243,-0.6658340212537239,0.04989613806347932,-1.4663167533573767,0.9638195758607999,0.5581441911990296,-1.8978786090423048,-0.4969101089568908,-0.5408940562256193,1.9097532953357959,-0.35293173778529013,-0.6548247802169467,2.373601240077994,5.690259749850859,0.0,10.728368208262406,3.688209998963361,-1.0406976674226796,4.027175481764658,4.170607380802908,-0.01918967048925929,-0.04824022076243635,-0.0833128541240286,-6.2383430796897965,-1.2024214092970422,8.891933989291138,0.4500079429473406,2.738565427053643,2.723220382023728,-1.6365569035434453,0.2786505253710239,0.010000089406894595,-2.1936569531991164,0.19538186922125886,0.14691388153776266,-1.8951722501909438,-0.22439033244693832,0.010000089405285895,-1.9723943392329275,-0.18288872408791174,0.009999864493218512
0.65,-1.5516448379073662,-0.012997557306252582,0.16462483259584726,0.27141539424756916,0.20736099500235544,0.02350709301857871,-0.6503275126195482,0.019353615729854865,-1.4806254958358818,0.9743038338843351,0.5576699261358526,-1.8876478631067222,-0.500083427022673,-0.2539705948446672,1.8855419786285805,-0.36309232581333434,-0.6406355985724782,2.3582394334566383,-0.6548264879602406,0.04934601273244843,-1.4756385653380768,0.9713498624299589,0.5573201233234599,-1.8912233321137908,-0.501252930935104,-0.5241344301637535,1.8940074598076275,-0.35902711580930563,-0.6459829493324893,2.3636081709654095,5.447515416250632,0.0,10.809374965928388,3.1224628021731773,-0.5938879735046816,3.8025899331640303,4.133042130430639,-0.01887303374738359,-0.04636276713794241,-0.08619812589748299,-5.258188495722818,-0.25980589927386266,9.66903778969559,-0.027260208513684027,2.7136241550728903,1.9168359079120922,-1.6379334526467797,0.277987674917841,0.0100000894069594,-2.1954758535222556,0.19605176941540212,0.145266197584782,-1.8952283194763175,-0.2242992458966762,0.010000089406786485,-1.973498328245727,-0.18295010310489285,0.010000065257037442
0.7000000000000001,-1.55022733824169,-0.011910876997310943,0.16891688519537484,0.2667472791418915,0.19908709885362436,0.024297229871332322,-0.6388599026616775,0.014572189610644036,-1.4916992694572428,0.9834701721584471,0.5577943562424315,-1.8797459811662134,-0.5111710505929237,-0.2472072238913473,1.8677569816230544,-0.3734070046661774,-0.6338646361396415,2.347061653367965,-0.6439270860345686,0.03727511865577892,-1.4860743695975411,0.979432645163351,0.5567266299833744,-1.883747537727141,-0.5098757116274543,-0.5102548888694756,1.8769516006328824,-0.36833283365861175,-0.6390935682729608,2.3528538127670062,5.529953654805609,0.0,10.407841783618588,2.6580208234615035,-0.4761137475977099,3.715934417112865,4.335610221558747,-0.01471995960751921,-0.04834910921298326,-0.08490584619688565,-4.3290498490707146,-0.1831669159478116,9.682566012759601,-0.46816522533596217,2.2984308358004695,1.6328870267618807,-1.6401839249882004,0.27681383674655125,0.010000089406966384,-2.1969655134982373,0.19665821167780528,0.14403845637840643,-1.895300974874885,-0.22420689509110325,0.010000089406947826,-1.9740461377781626,-0.1832376263314695,0.010000086813888219
0.7500000000000001,-1.5486552061409142,-0.011195767656523208,0.17384453334980576,0.2639736317068841,0.18934816898364396,0.025018703079175832,-0.6265036334074955,0.00680940955453625,-1.4980777016725502,0.9882562877461623,0.5544569073696367,-1.8711933021293188,-0.5215288592998657,-0.24241467373868011,1.8501020605595087,-0.3830850609669856,-0.6298789098362,2.336984515205125,-0.6319008025433152,0.0223782730381529,-1.4938890809107648,0.9851866794712353,0.5548962677835517,-1.8755996176774203,-0.519601206234819,-0.49657246077962697,1.8594939780408068,-0.37807156999106284,-0.6346008129260639,2.3425230609380887,5.635372855101068,0.0,9.800298025231504,2.2034517896307024,-0.49016597906673615,3.737122009845123,4.454798845576204,-0.01555689273872525,-0.046641634421892356,-0.08189618886095537,-3.427245861515067,-0.5684928061143293,9.377460334630758,-0.785398517995608,1.7979318359483734,1.3882257692078188,-1.6427067192045732,0.2754725498747335,0.010000089406967175,-2.197674531707029,0.19788951176623326,0.14231398198033232,-1.8953765768963529,-0.22411947867479054,0.010000089406965076,-1.9744580310399595,-0.1838034683969394,0.01000008912853747
0.8000000000000002,-1.5475440819847064,-0.010705668006579674,0.1776655789178294,0.2576821598895263,0.1812730538580558,0.025966270537015904,-0.6160593897306343,0.008984546707896212,-1.507123824389719,0.9919716106932048,0.5498614055215332,-1.857999177008685,-0.528234592892421,-0.2371145838449694,1.8399232274231951,-0.3913669122707612,-0.6218272496971219,2.3300788919573368,-0.6214742330916302,0.016019159478769984,-1.5024697627935069,0.9896093264519612,0.5505901990212272,-1.864153521966821,-0.5263914570556945,-0.4836963690620742,1.8467804534829648,-0.3871022360722902,-0.627823454730603,2.334413719338471,5.556936387001437,0.0,9.326134070704384,2.0497218391263656,-0.9179231696474073,3.810391361431382,4.216710956579158,-0.012708938774770898,-0.05099283609144471,-0.082063922350566,-3.0752167457564497,-1.2078918830629066,8.934834609464506,-0.842251245880383,1.6384025511820444,1.291316488137292,-1.6449106406877347,0.27430145824474,0.010000089406967122,-2.1993306063035685,0.19924535271049765,0.13977702884303284,-1.8954508304064313,-0.22404598021734212,0.010000089406966908,-1.9747062970540767,-0.1843576410003795,0.010000089377071081
0.8500000000000002,-1.5464057708745653,-0.009627759355780799,0.1804113284921125,0.2497760333456276,0.174642131024439,0.0283165156391513,-0.6071610857435037,0.01155064612770574,-1.5178229470481068,0.9938872205269494,0.5455035169843163,-1.8457557435980048,-0.5401605409353923,-0.23688510573591323,1.8297227207606666,-0.40242622845255843,-0.6176520993330513,2.3244548628593047,-0.6114511722247652,0.01771163295460041,-1.5124545049921694,0.9922966737265525,0.5464028908981791,-1.8521773514947133,-0.5365601929052498,-0.47164749376852355,1.8357240515513762,-0.39726529218382534,-0.622253179214359,2.327918591490577,5.747227304729085,0.0,8.964547576411523,1.4915748570657066,-0.8390628216234409,3.8108009565341603,4.488126810280968,-0.013876951513487048,-0.04623252914562192,-0.08275444484086623,-2.2619923972870994,-1.163873717956232,8.804414838226128,-0.6341486672535191,1.131742448964354,1.085559760717768,-1.64629329920467,0.2731101148038306,0.009921417660474765,-2.2012566585464075,0.20045788663083247,0.13700943204621835,-1.8955101921920885,-0.22395706426362946,0.010000089406967005,-1.9748332026714126,-0.1851817190397341,0.010000089403757151
0.9000000000000002,-1.5449784480165356,-0.008913145295236865,0.18285959538245244,0.24318089629979,0.16811241340896807,0.02991491878273509,-0.5939926501954336,0.003867548214170455,-1.5264680393793537,0.9988656618671387,0.541382938916257,-1.8345340204874065,-0.5498966416123507,-0.24234462853079958,1.82041009772716,-0.41453259513457236,-0.6193638270538364,2.3186602148688813,-0.5997009356249431,0.0197671004305053,-1.5215904365183075,0.996782888880525,0.5426185486223379,-1.8406889360267682,-0.5461143965634911,-0.4629087034312091,1.8257787388193851,-0.4086992449535935,-0.6206066318363045,2.3218697777211648,5.8154631975591835,0.0,8.54863027850066,1.5073750449761556,-0.5022900489716202,3.770125067142678,4.660435512481152,-0.01488867127625509,-0.045833529670459984,-0.08489874625069721,-1.6545553407190383,-1.3333867516764186,8.48663997968869,-0.7136793316341766,1.202267283660474,0.9799718028827102,-1.647349304532378,0.2721949292610438,0.00999164209250975,-2.2028731391573797,0.20131726151869578,0.13405484950411145,-1.8955541600986225,-0.22387410921525408,0.010000089406967031,-1.9751957394951325,-0.18601801204253984,0.010000089406622474
0.9500000000000003,-1.543404648366311,-0.007519669400433615,0.18588302536574494,0.2395695340944905,0.16123131355543835,0.031503724487247954,-0.5853510820410126,-0.006055122778819364,-1.539269927275984,1.0004099856566238,0.5341882684355068,-1.8200004711704738,-0.5435109259846062,-0.2382511457150159,1.798609702835999,-0.4320159206861502,-0.6184132129396107,2.3106467193099194,-0.589985278476581,0.012304374774563568,-1.5330615160310916,0.9994661525485318,0.5367937951966139,-1.8272257036833641,-0.5472378002457565,-0.4536962352476022,1.8081977989073579,-0.42363583467751353,-0.6200770864116514,2.314543737806999,5.701456705354521,0.0,10.906561036968455,0.5405213715861141,-0.3248759232240136,3.623678758840987,4.646568533058329,-0.019764150275756294,-0.051363788571103866,-0.08544487797854808,-3.4633484577644906,0.6013463105674667,10.535620444130142,-0.060929323585601394,0.5694316571442257,0.46947535307528304,-1.648701274259431,0.27097607662428663,0.009999182383483856,-2.2042839576825974,0.20353763846331088,0.13151144584714794,-1.89555559800266,-0.22379447776833267,0.010000089406967281,-1.9756104660719018,-0.18649119680205795,0.010000089406930228
1.0000000000000002,-1.5417901554129778,-0.004699617059232328,0.1909017140507053,0.23930290332581458,0.15246404588817491,0.03280671251340868,-0.5735196969642063,-0.017424701084858805,-1.5578263225049485,1.000537202676234,0.5257134738608199,-1.804645036355381,-0.5249944893124148,-0.24878028416693793,1.7605098288957592,-0.45282445804835353,-0.6209223504995511,2.3005716058807453,-0.5791053000757572,-0.0019707929680599866,-1.549170772720622,1.000591754896499,0.5290972476981751,-1.812526721317235,-0.5379668386938151,-0.43981536334869664,1.7778712272019868,-0.4424891488757872,-0.6216248867559973,2.3054198777617585,5.214367211010827,0.0,15.227964040683378,0.0,0.7322318774108707,2.962386528589413,4.472524435774999,-0.024638856155613776,-0.05221521013622514,-0.08467085197079002,-6.701808936922625,3.669063773259308,13.403201201256348,0.08671250084582474,0.0323436069133272,0.06947292292597677,-1.650873167158022,0.2689737983576961,0.009999992016062307,-2.2052730181550215,0.2083202130930829,0.1301885704343059,-1.8955196186571885,-0.22370950361226694,0.010000089406967018,-1.9772472123327767,-0.18502858774497122,0.011226334485712725
1.0500000000000003,-1.5409403178060206,-0.0018213231423307935,0.19595381020833438,0.23406478372103076,0.14437458297913455,0.033609009978376,-0.5571611203920447,-0.01887748679873626,-1.5737836914300671,1.0062866304897944,0.5214600536645255,-1.7842730118359982,-0.512533814799805,-0.28392982091608804,1.7383169236932168,-0.47181789597007384,-0.6177032776255701,2.2931979727535943,-0.5652567363577301,-0.010983944753487304,-1.565176257274542,1.0042237131574077,0.5230496324513945,-1.7941300311402832,-0.5401148459921182,-0.4209351540701528,1.7521909549189778,-0.46160820889620213,-0.6197033298052992,2.297414239518609,4.90520920571565,0.0,15.374398971977099,0.0,1.0608999892444266,2.3103933094973184,4.427158795703518,-0.008361543859564596,-0.05009635432663283,-0.0808762576798407,-7.717765928601326,3.252599117777965,13.130825997958842,0.02107489190850757,-0.025380751613956653,-0.0960473285582449,-1.6541692393854968,0.267121242671385,0.010000078949698624,-2.2083171232574235,0.21317844745714098,0.12927542879202716,-1.8955461799487596,-0.22359903019655628,0.010000089406967267,-1.9798652240525403,-0.183288632671353,0.013610464153686221
1.1000000000000003,-1.5404340230296893,0.0011241635900884738,0.20020504511204743,0.22206844798858244,0.1376490341576377,0.034583326694208175,-0.5477637530177674,-0.01461119906925408,-1.5870546634327294,1.0066766971950285,0.5145765837017234,-1.7607203287857953,-0.5015446840328547,-0.31004279575137217,1.7169016740470489,-0.4920247595444375,-0.6131842855955715,2.28692585147789,-0.5543850612889342,-0.012088965025977297,-1.5793812063504589,1.0058994548387314,0.5167931954688715,-1.7723827852771563,-0.5425513354417596,-0.398084070431682,1.7293422038111912,-0.48133833229752054,-0.6164584611727272,2.2905474269647232,5.11943355169804,0.0,15.072929027652792,0.0,0.8676831546403069,2.4473528784117504,4.642624596347845,-0.01316204242711654,-0.04845442002071747,-0.0808390749385983,-7.453686276724881,2.9650824466402805,12.996661419630357,0.018225488057418287,-0.026569595545430497,-0.09377183192429835,-1.6565235209439542,0.26589115992345114,0.010000088284126577,-2.212464246465333,0.21793680838152069,0.12735887473668753,-1.895613605357348,-0.22347003620027697,0.010000089406967099,-1.9827786595400874,-0.18212699920207354,0.016643223689786938
