sim_time,body_x,body_y,body_z,body_roll,body_pitch,body_yaw,motor_cmd_FL_TC,motor_cmd_FL_CF,motor_cmd_FL_FT,motor_cmd_ML_TC,motor_cmd_ML_CF,motor_cmd_ML_FT,motor_cmd_HL_TC,motor_cmd_HL_CF,motor_cmd_HL_FT,motor_cmd_FR_TC,motor_cmd_FR_CF,motor_cmd_FR_FT,motor_cmd_MR_TC,motor_cmd_MR_CF,motor_cmd_MR_FT,motor_cmd_HR_TC,motor_cmd_HR_CF,motor_cmd_HR_FT,motor_pos_FL_TC,motor_pos_FL_CF,motor_pos_FL_FT,motor_pos_ML_TC,motor_pos_ML_CF,motor_pos_ML_FT,motor_pos_HL_TC,motor_pos_HL_CF,motor_pos_HL_FT,motor_pos_FR_TC,motor_pos_FR_CF,motor_pos_FR_FT,motor_pos_MR_TC,motor_pos_MR_CF,motor_pos_MR_FT,motor_pos_HR_TC,motor_pos_HR_CF,motor_pos_HR_FT,force_FL,force_ML,force_HL,force_FR,force_MR,force_HR,force_FL_x,force_FL_y,force_FL_z,force_ML_x,force_ML_y,force_ML_z,force_HL_x,force_HL_y,force_HL_z,force_FR_x,force_FR_y,force_FR_z,force_MR_x,force_MR_y,force_MR_z,force_HR_x,force_HR_y,force_HR_z,FL_foot_traj_x,FL_foot_traj_y,FL_foot_traj_z,ML_foot_traj_x,ML_foot_traj_y,ML_foot_traj_z,HL_foot_traj_x,HL_foot_traj_y,HL_foot_traj_z,FR_foot_traj_x,FR_foot_traj_y,FR_foot_traj_z,MR_foot_traj_x,MR_foot_traj_y,MR_foot_traj_z,HR_foot_traj_x,HR_foot_traj_y,HR_foot_traj_z
0.0,-1.5555940057996014,-0.04570263933183341,0.2592126870582182,0.03468508260772944,0.058638472646577906,0.000967010605772659,-0.7667855790911282,0.48862283286990027,-2.3075333795424418,-0.6811408574806872,-0.029305733436484224,-1.2358796054589836,0.9404905748991191,0.6175915679264365,-2.0079769016962685,1.1052343924059242,-0.4431445459937974,1.756415974467273,-0.4807042997494073,-0.3841572521683735,1.9683944258465527,-0.31443570776593277,-0.7930113232989935,2.419089650487833,-0.6186518418642365,0.31364766630748564,-1.3043811089927275,-0.10764751336014974,-0.01843318829604615,-1.1594355377863736,0.7892679311316149,0.3107692279629843,-1.3061078326165687,0.6053250495894,-0.3512792226589306,1.2926681432112357,-0.09660962039226416,-0.22354394851389345,1.309227809592972,-0.6032184387392647,-0.399181919494401,1.306688743112987,0.24169340528662714,0.045561995282892565,0.24021329710064132,0.26979497760354393,0.13597455878988346,0.23317300922817402,-0.30656455927288573,0.055807169494930274,-0.31304439797652045,-0.22739725954548923,0.08571205989687519,-0.035279210120852354,0.29318415758146044,-0.04313501214901756,-0.32553059366881476,-0.32761855999614997,-0.2706625666087161,-0.20028773093813235,0.26133032096026154,-0.067808686005498,-0.19996837150677432,-0.28371813828700493,0.03935053956016839,-0.32495293346432697,-1.2859564378441712,0.46088290508014956,0.03701086761995881,-1.7366749660962815,0.31847878158970355,0.04063906058167493,-2.2300460934315436,0.32373012197386514,0.0827488295003132,-1.2811658773176422,-0.5419139261179474,0.012648874474739325,-1.788685196240394,-0.4052773482559672,0.061484938383551874,-2.183448325843556,-0.45470542350983145,0.08081224284439073
0.05,-1.5565132136603834,-0.05685294757560355,0.2341353182201616,0.011556353698435594,0.09341167395577768,-0.017576459739094993,-0.7475112514946249,0.48810628065804873,-2.2999382259337846,-0.6704381675524088,0.033352429440376245,-1.2856005415201863,0.9411731487104527,0.6071807660748366,-1.9914330776192224,1.1135732433373793,-0.4425692199502547,1.764609783823975,-0.481340937992116,-0.3687972243852489,1.9664310917681154,-0.32295059744440785,-0.7818301269434,2.4226011418142974,-0.7041460549306746,0.51836481945212,-1.6185064789584933,-0.3826688815497472,0.01719513813905809,-1.2415927028848726,0.892839502772441,0.5310503986089533,-1.6202292488352676,0.688860171562243,-0.44168986235413804,1.4119284779385426,-0.3274147285021476,-0.32123798526122954,1.6232858258768728,-0.4093532537599838,-0.6429738047124602,1.6208833021827356,0.12320895442183372,0.029804007221274742,0.08877038700140988,10.269337245790394,0.0,0.0,0.13755656571228128,0.29189004969615545,0.018504549069721394,-0.17445328351431202,0.11759177259093216,-0.09245598209393084,-0.23222011269835044,0.1686672065142546,-0.03183597201260333,-5.918177950029478,-8.378136264873632,-2.094999963028206,-0.013222359611646122,-0.11784186494570384,-0.07082559560171067,0.11251388805521775,-0.06564702401952358,-0.1085852967004866,-1.2812544557748584,0.35325147781397886,0.031359716045553584,-1.6582192080409826,0.27392724827572223,0.010795389357292115,-2.228584704715509,0.24598086218142,0.11464560453559035,-1.2740632214169856,-0.5130568311782497,0.009526737773507134,-1.8660215881267044,-0.3485686156258687,0.06091244163901113,-2.0890052414317326,-0.4644770976691345,0.13204675775383426
0.1,-1.5614868579374521,-0.06564787761773991,0.20276781018870535,0.016641060695708604,0.1490307897041894,-0.03976949376485396,-0.7296735546115184,0.4866470690486392,-2.2941466994839184,-0.6865425935745268,0.036976228921854905,-1.3695239471045177,0.9387277765529427,0.5985028315324133,-1.9802698736337792,1.1233037398994616,-0.4416601277699486,1.7694103570286295,-0.48287217314035985,-0.3551396427947343,1.9678108524293738,-0.3264406169844192,-0.7695473209136716,2.423467433655937,-0.7220105062485539,0.620566005050888,-1.761474778592939,-0.4316279906730067,0.12615314152814125,-1.314040810830575,0.9232390872323415,0.5815459047660817,-1.8523329174475305,0.7357862064733642,-0.5637019767626485,1.4674478134224236,-0.4344368002703939,-0.34473589628463797,1.8465166875934123,-0.3487854150648339,-0.8248085236465055,1.9350653939994058,8.744507337169523,19.089491085357885,0.0,6.600637983906318,0.031809503559073415,0.08757808063461897,-0.08838301006564078,8.759503909504243,1.8076203162143964,-16.65523276418093,8.812095225733296,4.1273073105432605,-0.07898385482762628,-0.15034234817088013,0.019032155722357093,-4.093892450711843,-5.310031284144058,-1.1367890532395966,-0.21996919430807133,0.03201372701578511,-0.0657595679602658,0.23732497440279693,-0.15928325449928296,0.03173095999682093,-1.308326853340064,0.3005447813735812,0.009433260436607313,-1.646742575378138,0.265264001193671,0.009505216306082297,-2.1918449941376186,0.19704252527372823,0.10575824276042073,-1.2738586265028407,-0.5106710470807824,0.00994926366233657,-1.893390871384553,-0.2851666127999289,0.04385844007539192,-2.047615373936,-0.4089134386400083,0.14259368315429546
0.15000000000000002,-1.5638403181905929,-0.06758600973406269,0.17750349887164826,0.05195636577728306,0.18149612140515972,-0.05254420197694519,-0.728295993950581,0.4915740606177222,-2.2887619340477303,-0.692654098448479,0.02145578253515744,-1.4113931428345965,0.9358575342158146,0.5879854334516319,-1.9677875375519829,1.1204262971215577,-0.44507064433768195,1.7749755845362352,-0.4851410838736066,-0.35010850086375955,1.975072707416437,-0.3275959091665358,-0.7561682864352345,2.4245982944753663,-0.7264868102800304,0.6764201168979082,-1.7849504391428541,-0.4378049384934323,0.18349049763500005,-1.3758476906117532,0.9317707633221433,0.5842089598178087,-1.927547908811229,0.7444729242211539,-0.6696247605443907,1.497839032943399,-0.46774962631179934,-0.34701266811417225,1.9302840061541744,-0.3347852058733875,-0.9035508247360616,2.2270876921029443,4.4426090954034025,7.9704298088685706,0.0,5.809335503648778,0.0,0.0,0.5860764835358011,4.556200650811275,0.6718401578616964,-6.198364846565026,5.2659935187054625,0.778144428411014,-0.029254585056577492,-0.1550247765304517,-0.08626792714123346,-3.6863860541298643,-4.715835126766766,-0.5325130162571067,-0.03277901882856961,0.06923765962790454,-0.11016187553974928,0.023846310385963132,0.019565757384009477,-0.001739255792178946,-1.3082215550663112,0.29995279620549054,0.009939226609714136,-1.6464924757618191,0.265013758132671,0.009946952812368019,-2.1758772254362553,0.1857935407683059,0.09989498694222873,-1.2740468737074342,-0.5104499942834272,0.009994632034192555,-1.8982812263771613,-0.2543285738668613,0.023521002557673316,-2.0197043025969847,-0.32516405258303055,0.11392243885128132
0.2,-1.565694100999672,-0.07003120762610147,0.16133973487931874,0.10233939821765303,0.19764403175598905,-0.06700914952824522,-0.7323047755913797,0.5002678720486111,-2.284502556819265,-0.6908209233968569,0.020068900693690262,-1.4144856378950676,0.935095856812303,0.5793866694205558,-1.9531712422979945,1.1114392804987432,-0.447784326325253,1.7829534208209767,-0.48597971650248384,-0.34298231540509194,1.9787990610115131,-0.3303134072382527,-0.7418997784299772,2.4252911354980347,-0.730452766999271,0.6800790996336945,-1.7921592551993744,-0.4492504396817733,0.18381994264455565,-1.4010468904320699,0.9336492648730061,0.5802287783947447,-1.944243789163751,0.751242056747624,-0.7556497315236151,1.5180887788832247,-0.47879613015599176,-0.36005157017022776,1.9619063352026613,-0.3321601159274083,-0.8157288639125942,2.356196441498822,4.19916983088706,7.529869137983651,0.0,5.510469144035904,7.096214840084526,0.0,0.02850125707007043,4.3975641421100615,0.11537978748511465,-6.336074359947292,3.0562695075069453,3.2037876479339062,-0.012151863395263328,-0.07903287484480967,-0.11847964560465804,-3.609534575078284,-4.371886801342835,-0.6836108487618541,1.3649948906051277,-1.3322876205574283,7.042481781119564,0.023659535684885206,0.1232592329039012,-0.09930727902149632,-1.3080573563866558,0.2994655068757788,0.009993554313873547,-1.6462187028127047,0.2647358413968885,0.009994383908566705,-2.170847317302163,0.1894977049881823,0.10263157771747393,-1.2743258691494368,-0.5104164076948075,0.009999503426027522,-1.9017720881078177,-0.23936658585665038,0.009185881304268683,-2.0064232406509324,-0.2625243942377155,0.06990919116822157
0.25,-1.5623693846753879,-0.07419509301901922,0.1637729258813918,0.1832962353409396,0.17621313180631634,-0.08547518276354486,-0.715445862580708,0.5026859463138753,-2.2860305123353974,-0.6918697871553549,0.018095844917822235,-1.4212248402909258,0.9360740583054805,0.5745070444300205,-1.9413750175653484,1.115358773379825,-0.4476789122790855,1.7910136332387876,-0.49023083189305977,-0.33600891035199143,1.9760090137042252,-0.33739576134537147,-0.7327131220146083,2.42308644622523,-0.7225684136553213,0.5886658621942947,-1.784146029918714,-0.45661459076458966,0.09616080573854986,-1.4141257598227341,0.9352175704902133,0.5762949680678078,-1.9423903405347551,0.7506560727821074,-0.809662552470214,1.5341366121831563,-0.4842304363483885,-0.4544847322268775,1.9711813928200943,-0.3354841608761595,-0.759926116380002,2.3997785392569244,4.384719212009019,9.039981171064838,0.0,5.628236539838015,11.169299047463602,0.0,1.6869401962821837,4.2623280049050365,0.08026833581355787,-6.9276222755503225,5.700776415362559,-2.2105315901334004,-0.03468669466002831,-0.036852012050810144,-0.09364680725996008,-3.6955740439053693,-4.484236657287841,-0.45021689412092397,4.755701809910819,0.7361307050460131,10.300600599526039,-0.007953118225584884,0.056165635986686016,-0.17621855708070883,-1.3077335938453962,0.29924832050273653,0.009999387706689306,-1.6458981104302,0.2594647006707693,0.009999476783741192,-2.161349447681705,0.20134748328458318,0.11372037796407854,-1.274762477205868,-0.5108723102468918,0.010000026487742886,-1.9016054368452524,-0.23938651033365554,0.009912664477636456,-1.9970607541734642,-0.22407838987584988,0.04202342782889629
0.3,-1.5586274860772371,-0.07811918307471746,0.17041887616742293,0.23546388625004563,0.15064612835755964,-0.0929387622825488,-0.6912726177027807,0.49351528284564405,-2.2902642793526278,-0.6874026338655681,0.006606094934434359,-1.425320788505644,0.9393793789540219,0.5702561661288686,-1.9349366476048662,1.1212589990325068,-0.4467898135068776,1.7968700801487265,-0.49747027876702665,-0.3331474966208833,1.9638764915853637,-0.3432045985892365,-0.7305725262649894,2.4170153530971703,-0.7018488970788338,0.5269420024478825,-1.8233367117150912,-0.4681557880134233,0.03561626141642592,-1.421485254619436,0.9378935152238029,0.5717218391004324,-1.9375393175270887,0.7448933761749261,-0.8287210421986417,1.545174078531964,-0.49046170801951006,-0.4991790551500573,1.9664853255790933,-0.34076464972038745,-0.7394956601560602,2.411025893000855,4.323624068646826,7.10819619595724,0.0,5.813291618693498,10.410809445258835,0.0,-0.29404955525733417,4.324361982085906,-1.2948370636430993,-7.151787138326034,0.9964883656575504,-1.1263584259849706,0.051193398311823,-0.026336671896840014,-0.05793271881875715,-3.4538907039025624,-4.921833048403208,-0.07664555167075729,4.204461534721427,0.2559190626946731,9.738905776317559,0.013236863007003705,0.03743363786609162,-0.16657102004419558,-1.3278986727260798,0.2976753909290576,0.01000001406247346,-1.6439929222655825,0.25093350136406,0.010000023627049217,-2.1529959908441847,0.20898143759319926,0.12024297501283025,-1.2750761647602056,-0.511317945555821,0.010000082651066985,-1.9015319850219596,-0.23944953295442506,0.009990702226658942,-1.9897427773761491,-0.20771643762287778,0.029195624368035994
0.35,-1.5568262714241912,-0.07778102377434823,0.17581439953328556,0.240992626653891,0.13554812706939956,-0.0885031004491824,-0.6781789269270418,0.49286903672211213,-2.2944933312343334,-0.6849485875810462,0.005635775714675322,-1.4317491520642112,0.9426244749904957,0.5680104195753446,-1.9281368905272065,1.122292545874716,-0.4457341330463054,1.8007787970398872,-0.501484480340958,-0.32643466144307126,1.9523835331311963,-0.3469899580618112,-0.7224010347492853,2.4098911308131803,-0.6871324446100726,0.5051727312052041,-1.837210569033392,-0.47119272073799606,0.016841971550779735,-1.4281479649750195,0.9409465229734131,0.5686411130668768,-1.9314338221252225,0.7358894014226277,-0.8120087466620053,1.5420877479389148,-0.49709800525388115,-0.5000550304399832,1.9573422277472095,-0.3448881731883338,-0.7283569663600427,2.410284889949224,5.3680218964465665,8.36653596396019,0.0,5.804461726881637,9.425714252070883,0.0,0.4979856926877601,5.455304830148622,-0.9972598955858167,-8.055593321744297,2.793992987972225,-0.8285878587416373,0.009297407873251898,-0.0335692808171131,-0.06273116208650424,-3.4913307078738702,-4.884892339999106,0.04469165986423463,1.7456571652429893,-1.2743010505325616,9.379936713889276,0.0191377245451707,-0.005343940365190319,-0.12126804432035718,-1.3370488080491751,0.29647529073938184,0.010000081316913701,-1.6436617667377855,0.2498808718759939,0.010000082343902221,-2.152656882448028,0.20901228971862507,0.11734905110136006,-1.2751357285324587,-0.511462886527152,0.010000088681557898,-1.9015618346993286,-0.23942976030067226,0.009999081466156478,-1.9856668261694703,-0.20487117668328692,0.025926619375574667
0.39999999999999997,-1.5557627109957888,-0.07583677906403058,0.18096043615845994,0.23212169191379142,0.12193649270019599,-0.08371662291743533,-0.6611420480320133,0.489635431446912,-2.296176718795326,-0.6795112827877625,0.0003446152760791034,-1.4419884818639161,0.9445149854052323,0.563329986898482,-1.9254627885583013,1.127060964854998,-0.45013842812055505,1.8025176082032919,-0.504379725690391,-0.3208802969854245,1.9381101529544873,-0.3487083567857827,-0.718175235997652,2.400543589225257,-0.6714875241760268,0.4957129334679514,-1.8510092850785116,-0.4611391731096981,0.012917406876133264,-1.4366033918323102,0.943294545584002,0.5640974491443842,-1.9275555560370752,0.7277135580668553,-0.7825897623040461,1.5330806507757715,-0.502237691567239,-0.4904140136109303,1.9448117786500967,-0.34757808281135394,-0.7219185120118375,2.4039223411642796,4.509207373556789,10.483270612651598,0.0,5.800593730156242,8.198238114846259,0.0,0.7563561629638074,4.582140862651828,-0.780092659063435,-7.750376731095623,7.326441930841698,-0.6222380117296954,-0.01707398651847996,-0.0400741077632914,-0.08157057576528434,-3.5446845812521075,-4.841447152651525,0.052209212850115996,-0.3121400771115055,-2.6090317188472723,7.976586080270563,0.020222459421078854,-0.027468981348726995,-0.09223903030019229,-1.3440398692789328,0.296736531952988,0.010000088538304442,-1.6437788749427518,0.25007382861060096,0.010000088648576379,-2.1525222847462877,0.20892429460206757,0.1100015545704868,-1.2751252312290153,-0.5115118032876519,0.01000008932907702,-1.9016354683551042,-0.2393296694593891,0.00999998118014665,-1.9831677277258157,-0.2058272367254374,0.02501941271358749
0.44999999999999996,-1.55639514493409,-0.07269621692184287,0.18505901408626324,0.2145087887087376,0.11169222605102037,-0.07747671346904568,-0.6594373658876119,0.5005294531216311,-2.2968731699665783,-0.6792858468403503,0.0061700504182435395,-1.4434383395565842,0.9456542645331076,0.56056518695489,-1.921735375124635,1.1242834153345818,-0.45256162030418223,1.804661755097476,-0.5003650143870245,-0.3059653808117297,1.928556145937492,-0.3474999131035744,-0.7013381198568585,2.392876584815576,-0.663564971379967,0.49940877039947185,-1.8761615584600453,-0.4579411279020732,0.021128800090013878,-1.4410585392630881,0.9449380341455839,0.5607843587718552,-1.9237925386365997,0.7203257351658277,-0.7504891984666422,1.5182641824433771,-0.5027364866587497,-0.4773305446960855,1.934215387762706,-0.34749577105085155,-0.7088480237084559,2.3967164727047128,4.517288855158604,9.552544919277732,0.0,5.797653629862344,7.8055928890039565,0.0,-0.22497280678324166,4.61064241152565,-0.9716881867412935,-7.419839471681885,6.23145021124042,1.1077648134117144,-0.0039353192985326375,-0.04828276099361285,-0.09245158807809671,-3.476892948627021,-4.886615433140245,0.06367178483622349,-2.0883028765830716,-3.705291948706004,6.782279865574705,0.020953093057530733,-0.02652558628452764,-0.090254748034195,-1.353396710218994,0.2952263040792882,0.01000008931369539,-1.6439289438340177,0.25021919295570294,0.01000008932553559,-2.1541053349325474,0.20894914290579672,0.10213066719497343,-1.2751141191320499,-0.5114979574081616,0.010000089398603876,-1.9017264473399829,-0.23921791937292475,0.010000077786200804,-1.9818793162969814,-0.2064371284740719,0.023678386602659147
